payment_id,sale_id,payment_method,amount,payment_status,transaction_reference,paid_at
3744,3862,CASH,182296.53,success,TXN-00003862,2026-06-25 15:43:00
3745,3863,CASH,174169.64,success,TXN-00003863,2026-06-13 15:59:00
3746,3864,CASH,160500.82,success,TXN-00003864,2026-04-11 20:44:00
3747,3865,CARD,199295.16,success,TXN-00003865,2026-05-17 18:05:00
3748,3866,CARD,216807.57,success,TXN-00003866,2026-06-05 15:05:00
3749,3867,BANK_TRANSFER,56970.0,success,TXN-00003867,2026-05-18 12:26:00
3750,3868,CASH,255151.07,success,TXN-00003868,2026-09-07 20:52:00
3751,3869,UPI,315898.29,success,TXN-00003869,2026-08-31 20:07:00
3752,3870,UPI,420496.15,success,TXN-00003870,2026-04-26 17:38:00
3753,3871,BANK_TRANSFER,236580.85,success,TXN-00003871,2026-07-28 12:22:00
3754,3872,BANK_TRANSFER,147491.81,success,TXN-00003872,2026-04-06 10:02:00
3755,3873,CARD,241591.62,success,TXN-00003873,2026-05-24 19:07:00
3756,3874,BANK_TRANSFER,114458.06,success,TXN-00003874,2026-06-10 18:34:00
3757,3875,BANK_TRANSFER,4558.95,success,TXN-00003875,2026-07-05 16:10:00
3758,3876,BANK_TRANSFER,254190.74,success,TXN-00003876,2026-06-22 14:58:00
3759,3877,UPI,247949.35,success,TXN-00003877,2026-08-03 11:28:00
3760,3878,CARD,206399.44,success,TXN-00003878,2026-06-09 18:01:00
3761,3879,CARD,362263.29,success,TXN-00003879,2026-09-20 18:43:00
3762,3880,UPI,120588.8,success,TXN-00003880,2026-07-23 12:49:00
3763,3881,UPI,248368.0,success,TXN-00003881,2026-08-17 12:42:00
3764,3882,BANK_TRANSFER,179672.11,success,TXN-00003882,2026-07-19 17:50:00
3765,3883,CARD,365644.52,success,TXN-00003883,2026-06-04 13:43:00
3766,3884,CASH,424792.54,success,TXN-00003884,2026-06-24 11:57:00
3767,3885,BANK_TRANSFER,94738.77,success,TXN-00003885,2026-09-19 13:03:00
3768,3886,BANK_TRANSFER,164226.95,success,TXN-00003886,2026-05-15 17:13:00
3769,3887,BANK_TRANSFER,526886.88,success,TXN-00003887,2026-04-17 11:08:00
3770,3888,CARD,159718.53,success,TXN-00003888,2026-07-28 11:25:00
3771,3889,CASH,364176.72,success,TXN-00003889,2026-07-03 19:39:00
3772,3890,BANK_TRANSFER,40374.95,success,TXN-00003890,2026-05-28 10:30:00
3773,3891,CASH,133660.87,success,TXN-00003891,2026-05-31 19:59:00
3774,3892,CARD,397123.11,success,TXN-00003892,2026-07-30 11:34:00
3775,3893,CARD,75072.71,success,TXN-00003893,2026-07-01 21:04:00
3776,3894,BANK_TRANSFER,125769.41,success,TXN-00003894,2026-07-11 13:08:00
3777,3895,BANK_TRANSFER,51968.7,success,TXN-00003895,2026-04-27 10:28:00
3778,3896,CARD,132796.61,success,TXN-00003896,2026-07-20 18:58:00
3779,3897,BANK_TRANSFER,66909.07,success,TXN-00003897,2026-04-19 20:11:00
3780,3898,BANK_TRANSFER,188220.7,success,TXN-00003898,2026-04-28 15:54:00
3781,3899,CARD,167546.09,success,TXN-00003899,2026-06-11 09:36:00
3782,3900,CARD,212138.98,success,TXN-00003900,2026-06-08 18:50:00
3783,3901,CARD,335642.7,success,TXN-00003901,2026-08-04 20:59:00
3784,3902,BANK_TRANSFER,252084.61,success,TXN-00003902,2026-06-20 16:07:00
3785,3903,BANK_TRANSFER,199291.05,success,TXN-00003903,2026-09-17 15:52:00
3786,3905,BANK_TRANSFER,253803.59,success,TXN-00003905,2026-04-06 15:26:00
3787,3907,CARD,56524.51,success,TXN-00003907,2026-06-25 21:03:00
3788,3908,UPI,245950.88,success,TXN-00003908,2026-09-24 17:15:00
3789,3909,CASH,234326.69,success,TXN-00003909,2026-04-11 20:26:00
3790,3910,CASH,121686.42,success,TXN-00003910,2026-06-24 16:49:00
3791,3911,CASH,253684.57,success,TXN-00003911,2026-05-21 15:53:00
3792,3912,BANK_TRANSFER,72003.28,success,TXN-00003912,2026-08-31 18:22:00
3793,3913,BANK_TRANSFER,30334.82,success,TXN-00003913,2026-06-16 16:04:00
3794,3914,BANK_TRANSFER,122015.34,success,TXN-00003914,2026-04-24 12:24:00
3795,3915,CARD,71456.69,success,TXN-00003915,2026-06-15 19:15:00
3796,3916,CARD,83789.78,success,TXN-00003916,2026-06-12 11:59:00
3797,3917,UPI,271776.25,success,TXN-00003917,2026-09-15 19:06:00
3798,3918,UPI,294200.15,success,TXN-00003918,2026-07-15 10:21:00
3799,3919,BANK_TRANSFER,87905.82,success,TXN-00003919,2026-06-05 20:19:00
3800,3920,CASH,119202.78,success,TXN-00003920,2026-09-06 10:12:00
3801,3921,BANK_TRANSFER,43261.64,success,TXN-00003921,2026-04-25 12:39:00
3802,3922,BANK_TRANSFER,79896.56,success,TXN-00003922,2026-04-09 11:40:00
3803,3923,BANK_TRANSFER,122218.22,success,TXN-00003923,2026-05-06 17:50:00
3804,3924,UPI,151319.44,success,TXN-00003924,2026-06-23 21:10:00
3805,3925,BANK_TRANSFER,310735.77,success,TXN-00003925,2026-04-13 20:55:00
3806,3926,BANK_TRANSFER,109192.1,success,TXN-00003926,2026-06-12 14:56:00
3807,3927,UPI,88387.5,success,TXN-00003927,2026-09-25 15:03:00
3808,3928,BANK_TRANSFER,142093.44,success,TXN-00003928,2026-05-29 10:18:00
3809,3929,CARD,217644.46,success,TXN-00003929,2026-06-15 10:12:00
3810,3930,CASH,22716.37,success,TXN-00003930,2026-08-25 10:55:00
3811,3931,BANK_TRANSFER,200847.77,success,TXN-00003931,2026-08-15 12:53:00
3812,3932,CARD,56093.92,success,TXN-00003932,2026-07-12 17:30:00
3813,3933,CASH,171142.92,success,TXN-00003933,2026-07-03 11:24:00
3814,3935,CASH,108930.99,success,TXN-00003935,2026-04-16 19:03:00
3815,3936,BANK_TRANSFER,124500.26,success,TXN-00003936,2026-08-04 12:09:00
3816,3937,UPI,142173.36,success,TXN-00003937,2026-09-05 18:28:00
3817,3938,UPI,164146.47,success,TXN-00003938,2026-07-30 14:38:00
3818,3939,CASH,215441.04,success,TXN-00003939,2026-05-10 10:55:00
3819,3940,UPI,141841.02,success,TXN-00003940,2026-08-24 12:05:00
3820,3941,CASH,265669.73,success,TXN-00003941,2026-09-03 20:08:00
3821,3942,UPI,249917.21,success,TXN-00003942,2026-08-27 17:55:00
3822,3943,CARD,42017.35,success,TXN-00003943,2026-06-12 14:11:00
3823,3944,CASH,109366.1,success,TXN-00003944,2026-05-12 21:08:00
3824,3945,CASH,73188.35,success,TXN-00003945,2026-09-07 18:45:00
3825,3946,CASH,275313.77,success,TXN-00003946,2026-07-15 16:33:00
3826,3947,UPI,109180.76,success,TXN-00003947,2026-08-07 14:40:00
3827,3948,UPI,59285.66,success,TXN-00003948,2026-04-14 18:21:00
3828,3949,UPI,224659.63,success,TXN-00003949,2026-07-01 11:17:00
3829,3950,UPI,298316.12,success,TXN-00003950,2026-09-04 17:46:00
3830,3951,CASH,151027.03,success,TXN-00003951,2026-07-06 11:23:00
3831,3952,CASH,195557.14,success,TXN-00003952,2026-07-02 13:39:00
3832,3953,UPI,119249.11,success,TXN-00003953,2026-09-02 18:57:00
3833,3954,BANK_TRANSFER,307127.21,success,TXN-00003954,2026-05-08 16:15:00
3834,3955,UPI,229482.24,success,TXN-00003955,2026-05-30 17:32:00
3835,3956,BANK_TRANSFER,361918.89,success,TXN-00003956,2026-05-02 21:06:00
3836,3957,CASH,313739.49,success,TXN-00003957,2026-04-13 15:13:00
3837,3958,CASH,267305.93,success,TXN-00003958,2026-08-10 20:05:00
3838,3959,BANK_TRANSFER,197776.39,success,TXN-00003959,2026-04-17 19:41:00
3839,3960,UPI,167173.93,success,TXN-00003960,2026-07-14 10:09:00
3840,3961,BANK_TRANSFER,162580.81,success,TXN-00003961,2026-07-13 12:11:00
3841,3962,BANK_TRANSFER,420884.67,success,TXN-00003962,2026-06-14 17:46:00
3842,3963,BANK_TRANSFER,327301.8,success,TXN-00003963,2026-09-19 16:09:00
3843,3964,CASH,246649.63,success,TXN-00003964,2026-05-23 17:44:00
3844,3965,CASH,253411.85,success,TXN-00003965,2026-06-23 14:46:00
3845,3966,CASH,60164.24,success,TXN-00003966,2026-05-23 18:14:00
3846,3967,UPI,231469.41,success,TXN-00003967,2026-09-17 19:03:00
3847,3968,CARD,155605.72,success,TXN-00003968,2026-09-05 11:59:00
3848,3969,CASH,59423.04,success,TXN-00003969,2026-06-01 20:05:00
3849,3971,UPI,197422.11,success,TXN-00003971,2026-09-04 18:28:00
3850,3972,CARD,231197.37,success,TXN-00003972,2026-05-12 17:15:00
3851,3973,CASH,209148.57,success,TXN-00003973,2026-08-06 17:36:00
3852,3974,CASH,79997.98,success,TXN-00003974,2026-06-20 10:12:00
3853,3975,UPI,36760.47,success,TXN-00003975,2026-07-09 13:33:00
3854,3976,BANK_TRANSFER,291211.35,success,TXN-00003976,2026-07-14 14:30:00
3855,3977,UPI,81229.23,success,TXN-00003977,2026-08-20 19:14:00
3856,3978,UPI,243875.63,success,TXN-00003978,2026-07-05 14:18:00
3857,3979,CARD,52360.3,success,TXN-00003979,2026-05-17 11:06:00
3858,3980,BANK_TRANSFER,311222.06,success,TXN-00003980,2026-06-08 16:05:00
3859,3981,BANK_TRANSFER,256784.88,success,TXN-00003981,2026-06-27 16:38:00
3860,3982,UPI,167322.34,success,TXN-00003982,2026-08-15 19:26:00
3861,3983,CARD,77399.14,success,TXN-00003983,2026-04-05 13:50:00
3862,3984,BANK_TRANSFER,385861.2,success,TXN-00003984,2026-09-16 18:11:00
3863,3985,BANK_TRANSFER,366916.63,success,TXN-00003985,2026-08-12 10:57:00
3864,3986,CARD,13916.37,success,TXN-00003986,2026-08-19 18:59:00
3865,3987,UPI,129049.68,success,TXN-00003987,2026-09-06 21:12:00
3866,3988,UPI,65423.17,success,TXN-00003988,2026-05-27 15:04:00
3867,3989,UPI,37972.53,success,TXN-00003989,2026-09-14 13:51:00
3868,3990,BANK_TRANSFER,92368.05,success,TXN-00003990,2026-07-23 13:13:00
3869,3991,CASH,181587.53,success,TXN-00003991,2026-07-26 10:38:00
3870,3992,BANK_TRANSFER,268306.57,success,TXN-00003992,2026-07-23 16:22:00
3871,3993,CASH,143081.22,success,TXN-00003993,2026-08-31 12:42:00
3872,3994,CASH,270104.87,success,TXN-00003994,2026-09-24 11:59:00
3873,3995,UPI,387438.91,success,TXN-00003995,2026-09-08 14:58:00
3874,3996,UPI,213246.25,success,TXN-00003996,2026-05-21 10:57:00
3875,3997,CASH,191868.05,success,TXN-00003997,2026-08-20 20:56:00
3876,3998,BANK_TRANSFER,200474.46,success,TXN-00003998,2026-09-05 14:12:00
3877,3999,BANK_TRANSFER,301887.1,success,TXN-00003999,2026-04-10 14:16:00
3878,4000,BANK_TRANSFER,192965.03,success,TXN-00004000,2026-04-05 14:09:00
3879,4001,CASH,152162.43,success,TXN-00004001,2026-06-24 16:49:00
3880,4002,UPI,103078.73,success,TXN-00004002,2026-08-23 09:33:00
3881,4003,BANK_TRANSFER,403689.6,success,TXN-00004003,2026-04-08 16:19:00
3882,4004,UPI,277258.61,success,TXN-00004004,2026-04-10 14:28:00
3883,4005,BANK_TRANSFER,87554.29,success,TXN-00004005,2026-06-30 15:44:00
3884,4006,UPI,37249.91,success,TXN-00004006,2026-06-16 20:14:00
3885,4007,CARD,86706.73,success,TXN-00004007,2026-06-21 12:24:00
3886,4008,CARD,307396.28,success,TXN-00004008,2026-07-29 10:36:00
3887,4009,CASH,285526.5,success,TXN-00004009,2026-04-30 20:56:00
3888,4010,CASH,331738.85,success,TXN-00004010,2026-08-28 18:56:00
3889,4011,CASH,139815.18,success,TXN-00004011,2026-09-15 09:16:00
3890,4012,UPI,379892.11,success,TXN-00004012,2026-08-12 13:49:00
3891,4013,CASH,331352.23,success,TXN-00004013,2026-05-08 11:26:00
3892,4014,CASH,353207.53,success,TXN-00004014,2026-07-01 16:24:00
3893,4015,BANK_TRANSFER,292819.12,success,TXN-00004015,2026-05-07 15:42:00
3894,4016,UPI,36747.08,success,TXN-00004016,2026-04-02 10:34:00
3895,4017,CARD,232243.2,success,TXN-00004017,2026-04-15 19:20:00
3896,4018,CARD,182592.99,success,TXN-00004018,2026-04-05 18:09:00
3897,4019,CARD,388735.95,success,TXN-00004019,2026-05-06 11:23:00
3898,4020,CARD,293710.76,success,TXN-00004020,2026-06-12 16:31:00
3899,4021,BANK_TRANSFER,332560.75,success,TXN-00004021,2026-06-28 21:18:00
3900,4022,CARD,185713.84,success,TXN-00004022,2026-05-06 11:24:00
3901,4023,BANK_TRANSFER,151434.32,success,TXN-00004023,2026-04-16 19:27:00
3902,4024,BANK_TRANSFER,422028.39,success,TXN-00004024,2026-05-06 12:41:00
3903,4025,CARD,156067.68,success,TXN-00004025,2026-06-08 21:02:00
3904,4026,UPI,305656.9,success,TXN-00004026,2026-04-23 18:35:00
3905,4027,CARD,115643.57,success,TXN-00004027,2026-05-22 13:16:00
3906,4028,UPI,351694.0,success,TXN-00004028,2026-09-26 20:18:00
3907,4029,UPI,262477.46,success,TXN-00004029,2026-04-22 17:45:00
3908,4030,BANK_TRANSFER,341395.21,success,TXN-00004030,2026-06-08 16:31:00
3909,4031,CASH,199700.46,success,TXN-00004031,2026-07-28 11:32:00
3910,4032,CARD,206782.51,success,TXN-00004032,2026-07-09 13:03:00
3911,4033,UPI,192342.34,success,TXN-00004033,2026-08-28 11:54:00
3912,4034,UPI,406221.15,success,TXN-00004034,2026-09-15 18:05:00
3913,4035,CARD,126831.14,success,TXN-00004035,2026-06-26 20:49:00
3914,4036,BANK_TRANSFER,193804.12,success,TXN-00004036,2026-07-15 19:31:00
3915,4037,BANK_TRANSFER,294849.19,success,TXN-00004037,2026-04-21 20:27:00
3916,4039,UPI,206965.77,success,TXN-00004039,2026-07-14 16:57:00
3917,4040,UPI,34395.98,success,TXN-00004040,2026-06-27 12:04:00
3918,4041,BANK_TRANSFER,113459.77,success,TXN-00004041,2026-07-30 18:36:00
3919,4042,BANK_TRANSFER,43547.66,success,TXN-00004042,2026-09-21 10:33:00
3920,4043,CARD,41867.14,success,TXN-00004043,2026-04-19 11:29:00
3921,4044,BANK_TRANSFER,210230.33,success,TXN-00004044,2026-09-21 12:54:00
3922,4045,CARD,23183.58,success,TXN-00004045,2026-04-01 17:16:00
3923,4046,UPI,240166.11,success,TXN-00004046,2026-07-15 16:59:00
3924,4047,CASH,164127.65,success,TXN-00004047,2026-07-12 09:20:00
3925,4048,CARD,57538.54,success,TXN-00004048,2026-04-21 14:08:00
3926,4049,UPI,487674.87,success,TXN-00004049,2026-05-10 09:57:00
3927,4050,UPI,101886.39,success,TXN-00004050,2026-06-10 11:00:00
3928,4051,BANK_TRANSFER,165007.2,success,TXN-00004051,2026-04-27 14:41:00
3929,4052,UPI,142187.08,success,TXN-00004052,2026-08-21 20:15:00
3930,4053,CASH,247.32,success,TXN-00004053,2026-05-13 12:17:00
3931,4054,CASH,187914.0,success,TXN-00004054,2026-06-23 15:22:00
3932,4055,BANK_TRANSFER,303728.48,success,TXN-00004055,2026-08-24 16:24:00
3933,4056,CASH,96701.98,success,TXN-00004056,2026-07-31 17:56:00
3934,4057,CARD,130269.43,success,TXN-00004057,2026-04-13 14:47:00
3935,4058,CARD,226527.25,success,TXN-00004058,2026-09-18 17:39:00
3936,4059,BANK_TRANSFER,116544.99,success,TXN-00004059,2026-09-06 20:55:00
3937,4060,UPI,144316.48,success,TXN-00004060,2026-05-17 12:11:00
3938,4061,UPI,40076.11,success,TXN-00004061,2026-05-01 10:21:00
3939,4062,CARD,344422.68,success,TXN-00004062,2026-08-31 12:48:00
3940,4063,UPI,409587.33,success,TXN-00004063,2026-05-09 18:47:00
3941,4064,CARD,135526.33,success,TXN-00004064,2026-07-30 09:47:00
3942,4065,CASH,204446.46,success,TXN-00004065,2026-08-30 13:39:00
3943,4066,BANK_TRANSFER,243431.03,success,TXN-00004066,2026-06-29 10:00:00
3944,4067,BANK_TRANSFER,185839.63,success,TXN-00004067,2026-04-03 20:17:00
3945,4068,UPI,245235.74,success,TXN-00004068,2026-05-15 17:25:00
3946,4069,CARD,425997.89,success,TXN-00004069,2026-08-22 20:09:00
3947,4071,CARD,78353.12,success,TXN-00004071,2026-05-03 11:03:00
3948,4072,UPI,42994.16,success,TXN-00004072,2026-08-30 20:38:00
3949,4073,UPI,183445.58,success,TXN-00004073,2026-05-14 15:55:00
3950,4074,UPI,31225.96,success,TXN-00004074,2026-07-21 20:28:00
3951,4075,CASH,534076.43,success,TXN-00004075,2026-04-12 19:18:00
3952,4076,CASH,71802.42,success,TXN-00004076,2026-08-06 20:28:00
3953,4077,CARD,170077.07,success,TXN-00004077,2026-08-27 20:26:00
3954,4078,CARD,204921.66,success,TXN-00004078,2026-08-15 18:34:00
3955,4079,BANK_TRANSFER,273689.5,success,TXN-00004079,2026-04-10 19:27:00
3956,4080,CASH,168548.9,success,TXN-00004080,2026-06-06 15:52:00
3957,4081,UPI,66292.15,success,TXN-00004081,2026-07-08 10:29:00
3958,4082,CASH,91101.11,success,TXN-00004082,2026-07-13 18:42:00
3959,4083,CASH,3005.88,success,TXN-00004083,2026-07-27 11:04:00
3960,4084,UPI,164651.84,success,TXN-00004084,2026-05-20 15:17:00
3961,4085,UPI,35074.11,success,TXN-00004085,2026-07-02 16:08:00
3962,4087,BANK_TRANSFER,54733.37,success,TXN-00004087,2026-06-13 13:48:00
3963,4088,CASH,351116.8,success,TXN-00004088,2026-05-11 17:55:00
3964,4089,CASH,112664.83,success,TXN-00004089,2026-04-28 12:26:00
3965,4090,CARD,206642.73,success,TXN-00004090,2026-08-22 18:53:00
3966,4091,BANK_TRANSFER,115209.09,success,TXN-00004091,2026-09-09 10:17:00
3967,4092,BANK_TRANSFER,192099.69,success,TXN-00004092,2026-07-21 09:32:00
3968,4093,BANK_TRANSFER,277604.35,success,TXN-00004093,2026-09-18 16:25:00
3969,4094,BANK_TRANSFER,319808.78,success,TXN-00004094,2026-06-09 16:10:00
3970,4095,CARD,204192.04,success,TXN-00004095,2026-09-05 16:41:00
3971,4096,BANK_TRANSFER,297779.46,success,TXN-00004096,2026-05-15 11:49:00
3972,4097,UPI,115562.59,success,TXN-00004097,2026-06-05 18:53:00
3973,4098,BANK_TRANSFER,111696.29,success,TXN-00004098,2026-06-07 16:11:00
3974,4099,CASH,28426.18,success,TXN-00004099,2026-08-23 15:43:00
3975,4100,BANK_TRANSFER,71006.07,success,TXN-00004100,2026-05-08 18:03:00
3976,4101,CARD,221717.06,success,TXN-00004101,2026-08-24 16:15:00
3977,4102,CARD,23873.94,success,TXN-00004102,2026-07-28 16:35:00
3978,4103,CASH,279434.64,success,TXN-00004103,2026-08-01 17:50:00
3979,4104,CARD,156220.06,success,TXN-00004104,2026-06-16 16:09:00
3980,4105,CARD,258199.71,success,TXN-00004105,2026-07-06 17:41:00
3981,4106,UPI,356356.74,success,TXN-00004106,2026-07-01 19:47:00
3982,4107,BANK_TRANSFER,43650.8,success,TXN-00004107,2026-05-30 21:09:00
3983,4108,CARD,38130.0,success,TXN-00004108,2026-06-20 20:02:00
3984,4109,UPI,383124.36,success,TXN-00004109,2026-07-24 09:47:00
3985,4110,CARD,139549.23,success,TXN-00004110,2026-07-18 12:27:00
3986,4111,CASH,275059.3,success,TXN-00004111,2026-05-15 19:34:00
3987,4112,CARD,47695.44,success,TXN-00004112,2026-05-16 09:21:00
3988,4113,BANK_TRANSFER,167856.28,success,TXN-00004113,2026-04-29 18:15:00
3989,4114,CASH,432014.18,success,TXN-00004114,2026-07-16 20:30:00
3990,4115,UPI,236705.98,success,TXN-00004115,2026-05-11 10:46:00
3991,4116,BANK_TRANSFER,50057.77,success,TXN-00004116,2026-04-20 19:43:00
3992,4117,BANK_TRANSFER,281571.15,success,TXN-00004117,2026-04-04 10:53:00
3993,4118,UPI,129583.91,success,TXN-00004118,2026-04-08 19:24:00
3994,4119,UPI,159714.73,success,TXN-00004119,2026-08-12 11:48:00
3995,4121,BANK_TRANSFER,301888.45,success,TXN-00004121,2026-05-22 20:54:00
3996,4122,UPI,274103.41,success,TXN-00004122,2026-05-08 17:57:00
3997,4123,UPI,382563.02,success,TXN-00004123,2026-04-18 17:32:00
3998,4124,CARD,267962.83,success,TXN-00004124,2026-05-22 11:27:00
3999,4125,CARD,170266.52,success,TXN-00004125,2026-06-28 10:59:00
4000,4126,UPI,208533.17,success,TXN-00004126,2026-04-01 15:25:00
4001,4127,CARD,20286.57,success,TXN-00004127,2026-08-04 10:46:00
4002,4128,BANK_TRANSFER,183118.59,success,TXN-00004128,2026-08-08 18:18:00
4003,4129,CASH,175472.49,success,TXN-00004129,2026-08-16 11:05:00
4004,4130,CASH,21980.32,success,TXN-00004130,2026-05-14 17:02:00
4005,4131,BANK_TRANSFER,27490.13,success,TXN-00004131,2026-09-05 19:25:00
4006,4132,BANK_TRANSFER,38173.31,success,TXN-00004132,2026-04-29 15:33:00
4007,4133,CARD,285637.63,success,TXN-00004133,2026-05-12 13:35:00
4008,4134,CARD,42664.12,success,TXN-00004134,2026-09-13 19:00:00
4009,4135,UPI,338097.34,success,TXN-00004135,2026-09-21 18:54:00
4010,4136,CASH,286638.22,success,TXN-00004136,2026-08-20 11:15:00
4011,4137,BANK_TRANSFER,79509.15,success,TXN-00004137,2026-04-07 20:46:00
4012,4138,UPI,192329.17,success,TXN-00004138,2026-09-21 18:47:00
4013,4139,UPI,186148.68,success,TXN-00004139,2026-04-27 14:41:00
4014,4140,CASH,207942.93,success,TXN-00004140,2026-09-17 20:52:00
4015,4141,CARD,150058.87,success,TXN-00004141,2026-05-28 11:44:00
4016,4142,BANK_TRANSFER,166105.79,success,TXN-00004142,2026-04-02 11:42:00
4017,4143,CARD,273814.45,success,TXN-00004143,2026-09-15 12:30:00
4018,4144,UPI,171826.74,success,TXN-00004144,2026-09-14 13:03:00
4019,4145,UPI,162612.91,success,TXN-00004145,2026-07-12 10:26:00
4020,4146,UPI,230503.83,success,TXN-00004146,2026-06-13 14:49:00
4021,4147,CARD,267933.32,success,TXN-00004147,2026-05-03 16:16:00
4022,4148,CARD,263436.74,success,TXN-00004148,2026-08-26 15:51:00
4023,4149,UPI,116423.96,success,TXN-00004149,2026-08-30 12:00:00
4024,4150,UPI,9386.09,success,TXN-00004150,2026-04-01 12:26:00
4025,4151,BANK_TRANSFER,91302.23,success,TXN-00004151,2026-04-13 10:16:00
4026,4152,CARD,127656.12,success,TXN-00004152,2026-09-11 10:29:00
4027,4153,CARD,44598.63,success,TXN-00004153,2026-08-03 15:26:00
4028,4154,CASH,213780.85,success,TXN-00004154,2026-06-02 18:31:00
4029,4155,CARD,291645.82,success,TXN-00004155,2026-06-16 09:29:00
4030,4156,UPI,85940.69,success,TXN-00004156,2026-08-10 18:22:00
4031,4157,CASH,132196.27,success,TXN-00004157,2026-04-18 12:11:00
4032,4158,CASH,240652.62,success,TXN-00004158,2026-08-24 15:17:00
4033,4159,BANK_TRANSFER,50738.01,success,TXN-00004159,2026-08-26 17:51:00
4034,4160,UPI,134083.34,success,TXN-00004160,2026-06-09 19:34:00
4035,4161,CASH,209891.97,success,TXN-00004161,2026-09-24 17:26:00
4036,4162,CARD,150008.43,success,TXN-00004162,2026-09-28 17:39:00
4037,4163,BANK_TRANSFER,115092.32,success,TXN-00004163,2026-09-11 09:20:00
4038,4164,BANK_TRANSFER,57784.73,success,TXN-00004164,2026-08-17 18:21:00
4039,4165,UPI,95014.94,success,TXN-00004165,2026-09-27 10:27:00
4040,4166,CARD,553230.81,success,TXN-00004166,2026-05-07 20:19:00
4041,4167,UPI,323826.37,success,TXN-00004167,2026-09-12 19:50:00
4042,4168,UPI,339087.18,success,TXN-00004168,2026-07-20 12:21:00
4043,4169,CARD,92537.29,success,TXN-00004169,2026-09-16 21:01:00
4044,4170,UPI,303830.73,success,TXN-00004170,2026-04-08 16:29:00
4045,4171,UPI,170052.85,success,TXN-00004171,2026-04-21 14:42:00
4046,4172,CARD,158533.02,success,TXN-00004172,2026-08-17 11:24:00
4047,4173,CARD,55019.39,success,TXN-00004173,2026-05-20 14:07:00
4048,4174,BANK_TRANSFER,373241.79,success,TXN-00004174,2026-08-27 13:29:00
4049,4175,BANK_TRANSFER,25766.41,success,TXN-00004175,2026-09-12 09:34:00
4050,4176,BANK_TRANSFER,110356.82,success,TXN-00004176,2026-09-20 10:30:00
4051,4177,CASH,21836.48,success,TXN-00004177,2026-05-11 17:24:00
4052,4178,BANK_TRANSFER,305096.32,success,TXN-00004178,2026-04-09 20:05:00
4053,4179,CASH,266146.2,success,TXN-00004179,2026-09-19 15:48:00
4054,4180,CARD,337723.43,success,TXN-00004180,2026-06-19 18:14:00
4055,4181,CARD,145119.97,success,TXN-00004181,2026-08-04 20:05:00
4056,4182,UPI,16664.74,success,TXN-00004182,2026-07-31 18:44:00
4057,4183,CARD,133694.94,success,TXN-00004183,2026-07-22 10:02:00
4058,4184,CARD,143221.98,success,TXN-00004184,2026-06-12 11:46:00
4059,4185,UPI,235194.23,success,TXN-00004185,2026-06-02 19:32:00
4060,4186,UPI,180201.02,success,TXN-00004186,2026-04-14 09:34:00
4061,4187,CARD,141142.58,success,TXN-00004187,2026-07-19 17:57:00
4062,4188,CASH,36719.7,success,TXN-00004188,2026-04-28 10:07:00
4063,4189,CARD,266407.98,success,TXN-00004189,2026-09-07 13:09:00
4064,4191,BANK_TRANSFER,353435.01,success,TXN-00004191,2026-09-04 12:04:00
4065,4192,BANK_TRANSFER,385726.56,success,TXN-00004192,2026-07-29 18:15:00
4066,4193,UPI,131612.26,success,TXN-00004193,2026-07-22 13:41:00
4067,4194,CASH,193056.67,success,TXN-00004194,2026-06-30 12:30:00
4068,4195,BANK_TRANSFER,117427.38,success,TXN-00004195,2026-07-11 10:30:00
4069,4196,CASH,164590.85,success,TXN-00004196,2026-08-12 20:35:00
4070,4197,CASH,314184.3,success,TXN-00004197,2026-06-06 20:10:00
4071,4198,CASH,46244.07,success,TXN-00004198,2026-08-09 20:45:00
4072,4199,CARD,267101.22,success,TXN-00004199,2026-05-17 14:41:00
4073,4200,CASH,117834.78,success,TXN-00004200,2026-08-16 16:03:00
4074,4201,CARD,12674.12,success,TXN-00004201,2026-06-17 14:17:00
4075,4202,UPI,498070.78,success,TXN-00004202,2026-06-26 18:25:00
4076,4203,CASH,6980.02,success,TXN-00004203,2026-07-05 18:59:00
4077,4204,CARD,21433.4,success,TXN-00004204,2026-05-02 16:26:00
4078,4205,UPI,206268.93,success,TXN-00004205,2026-04-13 10:26:00
4079,4206,CARD,309271.63,success,TXN-00004206,2026-08-18 16:45:00
4080,4207,CASH,146833.9,success,TXN-00004207,2026-04-29 12:11:00
4081,4208,BANK_TRANSFER,130975.59,success,TXN-00004208,2026-05-30 13:13:00
4082,4209,CARD,174531.03,success,TXN-00004209,2026-08-06 10:45:00
4083,4210,BANK_TRANSFER,62784.41,success,TXN-00004210,2026-07-10 10:41:00
4084,4211,UPI,154325.99,success,TXN-00004211,2026-06-16 16:43:00
4085,4212,CASH,143261.23,success,TXN-00004212,2026-09-04 10:50:00
4086,4213,BANK_TRANSFER,216740.16,success,TXN-00004213,2026-07-28 21:17:00
4087,4214,CASH,247646.39,success,TXN-00004214,2026-05-23 19:16:00
4088,4215,CARD,307508.88,success,TXN-00004215,2026-04-19 15:59:00
4089,4216,CASH,23050.32,success,TXN-00004216,2026-08-23 12:49:00
4090,4217,BANK_TRANSFER,264721.09,success,TXN-00004217,2026-08-17 09:28:00
4091,4218,CARD,40715.44,success,TXN-00004218,2026-04-16 18:38:00
4092,4219,CARD,257600.85,success,TXN-00004219,2026-05-25 17:23:00
