sale_item_id,sale_id,product_id,quantity,unit_price,discount,tax,line_total
12070,4002,35,4,13199.49,3904.29,8800.86,57694.53
12071,4003,204,3,3813.54,1351.04,1816.12,11905.7
12072,4003,79,4,15130.34,1158.18,10685.37,70048.55
12073,4003,21,3,27939.78,892.4,14926.85,97853.79
12074,4003,177,4,37809.52,10116.6,25401.87,166523.35
12075,4003,193,3,16913.96,2133.23,8749.56,57358.21
12076,4004,3,3,33432.15,5980.44,16976.88,111292.89
12077,4004,94,3,35740.44,7334.7,17979.59,117866.21
12078,4004,57,2,20483.4,204.5,7337.21,48099.51
12079,4005,223,2,39924.82,5651.09,13355.74,87554.29
12080,4006,217,2,8518.31,1256.99,2840.33,18619.96
12081,4006,64,2,1034.97,78.73,358.42,2349.63
12082,4006,188,1,14567.29,770.41,2483.44,16280.32
12083,4007,116,4,3361.81,1380.34,2172.04,14238.94
12084,4007,61,2,33657.04,5900.7,11054.41,72467.79
12085,4008,17,2,25819.56,2102.03,8916.68,58453.77
12086,4008,50,1,45675.94,4310.78,7445.73,48810.89
12087,4008,194,1,5562.52,19.47,997.75,6540.8
12088,4008,141,3,29486.44,1628.14,15629.61,102460.79
12089,4008,214,3,25781.44,115.48,13901.19,91130.03
12090,4009,226,3,41253.01,7031.11,21011.03,137738.95
12091,4009,167,4,31659.13,1392.83,22543.86,147787.55
12092,4010,141,3,29486.44,1819.45,15595.18,102235.05
12093,4010,78,4,5073.66,1731.18,3341.42,21904.88
12094,4010,57,1,20483.4,270.89,3638.25,23850.76
12095,4010,22,4,9607.6,1406.55,6664.29,43688.14
12096,4010,226,3,41253.01,5064.1,21365.09,140060.02
12097,4011,138,3,5484.92,1286.7,2730.25,17898.31
12098,4011,192,2,13341.13,501.01,4712.62,30893.87
12099,4011,104,3,15989.17,782.47,8493.31,55678.35
12100,4011,203,1,32452.38,2499.29,5391.56,35344.65
12101,4012,13,4,40458.84,9371.6,27443.48,179907.24
12102,4012,20,3,38320.28,4638.07,19858.1,130180.87
12103,4012,52,2,30086.26,1016.59,10648.07,69804.0
12104,4013,58,3,43014.0,10240.7,21384.23,140185.53
12105,4013,41,3,23389.54,1850.01,12297.35,80615.96
12106,4013,99,1,21866.86,330.42,3876.56,25413.0
12107,4013,156,1,36965.82,3277.02,6063.98,39752.78
12108,4013,77,2,19293.34,124.85,6923.13,45384.96
12109,4014,228,2,11203.89,34.57,4027.18,26400.39
12110,4014,134,2,29515.74,3237.74,10042.87,65836.61
12111,4014,196,4,40456.71,11962.97,26975.5,176839.37
12112,4014,109,3,25465.9,5100.11,12833.57,84131.16
12113,4015,3,1,33432.15,1869.89,5681.21,37243.47
12114,4015,31,3,44553.38,4454.57,23257.0,152462.57
12115,4015,115,3,7640.14,89.06,4109.64,26941.0
12116,4015,91,1,33075.34,3953.21,5241.98,34364.11
12117,4015,16,1,37019.42,1588.94,6377.49,41807.97
12118,4016,5,2,16705.9,2270.21,5605.49,36747.08
12119,4017,104,3,15989.17,5031.33,7728.51,50664.69
12120,4017,87,3,21959.44,7078.85,10583.9,69383.37
12121,4017,160,3,7458.41,2372.89,3600.42,23602.76
12122,4017,86,2,41540.1,8001.91,13514.09,88592.38
12123,4018,143,4,23230.7,191.05,16691.72,109423.47
12124,4018,34,3,9115.19,1377.82,4674.19,30641.94
12125,4018,151,1,39931.59,3891.27,6487.26,42527.58
12126,4019,196,3,40456.71,13015.36,19503.86,127858.63
12127,4019,101,4,46156.61,9320.15,31555.13,206861.42
12128,4019,60,2,24754.89,3733.59,8239.71,54015.9
12129,4020,181,3,30664.66,10575.94,14655.25,96073.29
12130,4020,44,4,43728.99,7426.58,30148.09,197637.47
12131,4021,19,1,37198.47,4450.12,5894.7,38643.05
12132,4021,49,4,43844.62,13468.84,29143.74,191053.38
12133,4021,203,3,32452.38,10183.99,15691.17,102864.32
12134,4022,61,4,33657.04,14421.14,21637.26,141844.28
12135,4022,174,1,40361.15,3183.56,6691.97,43869.56
12136,4023,8,2,28733.56,421.55,10268.2,67313.77
12137,4023,15,1,37893.41,138.68,6795.85,44550.58
12138,4023,163,3,1240.08,48.77,660.86,4332.33
12139,4023,91,1,33075.34,3212.93,5375.23,35237.64
12140,4024,50,4,45675.94,4506.43,32075.52,210272.85
12141,4024,171,4,32844.1,11527.01,21572.89,141422.28
12142,4024,164,2,15908.19,444.11,5647.01,37019.28
12143,4024,124,3,10290.63,2639.7,5081.79,33313.98
12144,4025,102,1,34567.4,1821.03,5894.35,38640.72
12145,4025,155,3,37465.45,12881.98,17912.59,117426.96
12146,4026,14,4,3800.37,546.18,2637.95,17293.25
12147,4026,147,3,26528.08,6702.07,13118.79,86000.96
12148,4026,226,4,41253.01,15288.58,26950.22,176673.68
12149,4026,138,2,5484.92,652.68,1857.09,12174.25
12150,4026,27,1,12821.1,1367.91,2061.57,13514.76
12151,4027,198,3,112.51,38.0,53.92,353.45
12152,4027,41,1,23389.54,1100.56,4012.02,26301.0
12153,4027,144,2,33892.0,3991.82,11482.59,75274.77
12154,4027,97,1,11972.84,350.51,2092.02,13714.35
12155,4028,168,2,41017.08,4250.89,14000.99,91784.26
12156,4028,67,3,41997.34,6810.62,21452.65,140634.05
12157,4028,149,4,16854.36,4269.07,11366.71,74515.08
12158,4028,6,4,9654.29,684.44,6827.89,44760.61
12159,4029,70,4,30937.09,11191.18,20260.29,132817.47
12160,4029,3,3,33432.15,6210.55,16935.46,111021.36
12161,4029,96,1,17662.28,1866.83,2843.18,18638.63
12162,4030,226,4,41253.01,12128.2,27519.09,180402.93
12163,4030,233,2,21896.66,749.16,7747.95,50792.11
12164,4030,6,3,9654.29,705.1,5086.4,33344.17
12165,4030,204,4,3813.54,454.77,2663.89,17463.28
12166,4030,214,2,25781.44,1230.07,9059.91,59392.72
12167,4031,210,1,33886.56,3580.48,5455.09,35761.17
12168,4031,234,3,10605.83,3052.99,5177.61,33942.11
12169,4031,155,3,37465.45,2336.06,19810.85,129871.14
12170,4031,63,1,120.39,13.58,19.23,126.04
12171,4032,174,3,40361.15,2700.84,21308.87,139691.48
12172,4032,138,3,5484.92,402.51,2889.41,18941.66
12173,4032,126,3,14629.39,3083.62,7344.82,48149.37
12174,4033,225,3,36716.34,3366.26,19220.9,126003.66
12175,4033,235,2,28131.22,43.22,10119.46,66338.68
12176,4034,3,4,33432.15,7868.65,22654.79,148514.74
12177,4034,18,2,16802.96,2223.07,5648.91,37031.76
12178,4034,153,4,6055.61,921.32,4194.2,27495.32
12179,4034,58,4,43014.0,8344.7,29468.03,193179.33
12180,4035,213,1,20525.1,1128.11,3491.46,22888.45
12181,4035,32,1,25348.23,1241.82,4339.15,28445.56
12182,4035,6,3,9654.29,1125.05,5010.81,32848.63
12183,4035,119,1,36904.39,761.59,6505.7,42648.5
12184,4036,12,1,13880.48,1525.38,2223.92,14579.02
12185,4036,39,4,39677.48,6824.24,27339.42,179225.1
12186,4037,59,3,13506.51,2253.91,6887.81,45153.43
12187,4037,197,4,13368.44,5355.83,8661.23,56779.16
12188,4037,76,4,44895.56,16093.6,29427.96,192916.6
12189,4038,215,3,34726.43,11986.06,16594.78,108788.01
12190,4039,15,3,37893.41,12482.43,18215.6,119413.4
12191,4039,65,1,41109.17,1952.96,7048.12,46204.33
12192,4039,159,2,18286.08,1531.45,6307.33,41348.04
12193,4040,117,1,27023.51,2043.7,4496.37,29476.18
12194,4040,172,4,1060.63,73.2,750.48,4919.8
12195,4041,143,3,23230.7,6587.07,11358.91,74463.94
12196,4041,61,1,33657.04,609.73,5948.52,38995.83
12197,4042,59,3,13506.51,3614.73,6642.86,43547.66
12198,4043,19,1,37198.47,1717.84,6386.51,41867.14
12199,4044,238,1,19991.97,277.33,3548.64,23263.28
12200,4044,119,3,36904.39,7060.58,18657.47,122310.06
12201,4044,107,3,19641.45,4130.29,9862.93,64656.99
12202,4045,213,1,20525.1,878.0,3536.48,23183.58
12203,4046,180,4,4766.01,1739.72,3118.38,20442.7
12204,4046,202,4,22486.45,3126.3,15627.51,102447.01
12205,4046,26,2,15276.03,892.63,5338.7,34998.13
12206,4046,158,2,36880.83,4034.31,12550.92,82278.27
12207,4047,11,4,36727.76,7819.81,25036.42,164127.65
12208,4048,24,3,4300.49,742.91,2188.54,14347.1
12209,4048,43,1,16510.19,347.49,2909.29,19071.99
12210,4048,124,2,10290.63,141.05,3679.24,24119.45
12211,4049,117,4,27023.51,6467.38,18292.8,119919.46
12212,4049,213,1,20525.1,25.82,3689.87,24189.15
12213,4049,92,4,39462.15,6701.55,27206.47,178353.52
12214,4049,88,4,33071.07,687.81,23687.36,155283.83
12215,4049,80,1,9554.15,1139.82,1514.58,9928.91
12216,4050,101,2,46156.61,5968.82,15541.99,101886.39
12217,4051,193,2,16913.96,3511.33,5456.99,35773.58
12218,4051,239,4,26635.98,12461.67,16934.81,111017.06
12219,4051,173,1,15522.12,84.36,2778.8,18216.56
12220,4052,22,2,9607.6,2003.67,3098.08,20309.61
12221,4052,154,3,14680.42,4286.65,7155.83,46910.44
12222,4052,99,3,21866.86,2069.2,11435.65,74967.03
12223,4053,198,2,112.51,15.43,37.73,247.32
12224,4054,29,1,7930.98,443.38,1347.77,8835.37
12225,4054,156,4,36965.82,4165.3,25865.64,169563.62
12226,4054,89,2,4268.91,474.25,1451.44,9515.01
12227,4055,180,3,4766.01,657.17,2455.35,16096.21
12228,4055,52,1,30086.26,2637.89,4940.71,32389.08
12229,4055,120,3,26697.64,7101.9,13138.38,86129.4
12230,4055,177,4,37809.52,7921.31,25797.02,169113.79
12231,4056,192,1,13341.13,200.07,2365.39,15506.45
12232,4056,69,3,3290.31,1098.77,1578.99,10351.15
12233,4056,222,1,28533.87,1731.42,4824.44,31626.89
12234,4056,236,2,18050.29,2865.42,5982.33,39217.49
12235,4057,83,3,34264.79,7843.9,17091.08,112041.55
12236,4057,149,1,16854.36,1407.0,2780.52,18227.88
12237,4058,102,4,34567.4,597.69,24780.94,162452.85
12238,4058,212,2,8937.81,785.44,3076.23,20166.41
12239,4058,5,1,16705.9,1864.38,2671.47,17512.99
12240,4058,112,1,24992.69,2624.05,4026.36,26395.0
12241,4059,156,3,36965.82,12130.52,17778.05,116544.99
12242,4060,111,2,43082.21,4133.59,14765.55,96796.38
12243,4060,126,3,14629.39,3616.9,7248.83,47520.1
12244,4061,6,2,9654.29,2018.79,3112.16,20401.95
12245,4061,217,2,8518.31,363.6,3001.14,19674.16
12246,4062,33,3,39008.3,12739.13,18771.44,123057.21
12247,4062,170,1,19374.04,1409.12,3233.69,21198.61
12248,4062,116,3,3361.81,652.38,1697.95,11131.0
12249,4062,63,2,120.39,9.25,41.68,273.21
12250,4062,58,4,43014.0,12087.65,28794.3,188762.65
12251,4063,224,2,31527.62,4471.37,10545.1,69128.97
12252,4063,191,4,30208.27,4019.73,21026.4,137839.75
12253,4063,109,4,25465.9,5172.2,17404.45,114095.85
12254,4063,229,2,33676.3,4055.59,11393.46,74690.47
12255,4063,97,1,11972.84,250.56,2110.01,13832.29
12256,4064,6,2,9654.29,165.26,3445.8,22589.12
12257,4064,160,1,7458.41,410.15,1268.69,8316.95
12258,4064,207,2,27779.78,4602.76,9172.22,60129.02
12259,4064,227,2,19776.73,1849.02,6786.8,44491.24
12260,4065,171,4,32844.1,5537.9,22650.93,148489.43
12261,4065,168,1,41017.08,3387.79,6773.27,44402.56
12262,4065,231,3,3326.96,188.96,1762.55,11554.47
12263,4066,117,2,27023.51,862.55,9573.2,62757.67
12264,4066,183,2,17183.22,1857.66,5851.58,38360.36
12265,4066,20,1,38320.28,2664.17,6418.1,42074.21
12266,4066,58,2,43014.0,1079.87,15290.66,100238.79
12267,4067,174,2,40361.15,5599.79,13522.05,88644.56
12268,4067,218,3,20584.33,4153.54,10367.9,67967.35
12269,4067,59,2,13506.51,2243.77,4458.47,29227.72
12270,4068,79,2,15130.34,2311.11,5030.92,32980.49
12271,4068,167,3,31659.13,3801.05,16411.74,107588.08
12272,4068,202,1,22486.45,666.15,3927.65,25747.95
12273,4068,137,1,31709.73,2910.03,5183.95,33983.65
12274,4068,157,4,10083.83,2254.33,6854.58,44935.57
12275,4069,161,3,41588.13,5921.55,21391.71,140234.55
12276,4069,205,2,26777.33,721.14,9510.03,62343.55
12277,4069,8,4,28733.56,11607.0,18598.9,121926.14
12278,4069,99,4,21866.86,1455.87,15482.08,101493.65
12279,4070,128,3,48190.05,15984.62,23145.4,151730.93
12280,4070,39,2,39677.48,5218.94,13344.48,87480.5
12281,4070,124,4,10290.63,2713.71,6920.79,45369.6
12282,4070,199,4,19178.46,6513.12,12636.13,82836.85
12283,4071,187,2,33639.08,877.21,11952.17,78353.12
12284,4072,183,2,17183.22,2803.78,5681.28,37243.94
12285,4072,78,1,5073.66,200.59,877.15,5750.22
12286,4073,100,2,46774.34,6974.42,15583.37,102157.63
12287,4073,91,1,33075.34,1485.35,5686.2,37276.19
12288,4073,226,1,41253.01,3954.91,6713.66,44011.76
12289,4074,212,3,8937.81,350.75,4763.28,31225.96
12290,4075,191,4,30208.27,2079.06,21375.72,140129.74
12291,4075,121,1,18719.38,938.21,3200.61,20981.78
12292,4075,44,4,43728.99,7367.63,30158.7,197707.03
12293,4075,102,2,34567.4,7034.01,11178.14,73278.93
12294,4075,70,3,30937.09,6388.43,15556.11,101978.95
12295,4076,149,3,16854.36,1122.87,8899.24,58339.45
12296,4076,127,4,3238.17,1543.38,2053.67,13462.97
12297,4077,228,4,11203.89,5332.39,7106.97,46590.14
12298,4077,226,1,41253.01,2843.17,6913.77,45323.61
12299,4077,126,3,14629.39,2229.72,7498.52,49156.97
12300,4077,194,3,5562.52,758.28,2867.27,18796.55
12301,4077,80,1,9554.15,901.78,1557.43,10209.8
12302,4078,213,4,20525.1,1245.23,14553.93,95409.1
12303,4078,157,2,10083.83,1674.12,3328.84,21822.38
12304,4078,78,3,5073.66,243.95,2695.87,17672.9
12305,4078,27,2,12821.1,2696.49,4130.23,27075.94
12306,4078,178,1,39619.34,3228.37,6550.37,42941.34
12307,4079,39,2,39677.48,7383.9,12954.79,84925.85
12308,4079,11,1,36727.76,1277.61,6381.03,41831.18
12309,4079,3,4,33432.15,9209.56,22413.43,146932.47
12310,4080,151,4,39931.59,16888.31,25710.85,168548.9
12311,4081,167,2,31659.13,7138.47,10112.36,66292.15
12312,4082,69,2,3290.31,694.53,1059.5,6945.59
12313,4082,194,2,5562.52,1228.13,1781.44,11678.35
12314,4082,228,3,11203.89,1228.29,5829.01,38212.39
12315,4082,36,3,10167.03,1463.14,5226.83,34264.78
12316,4083,113,1,2640.7,93.34,458.52,3005.88
12317,4084,86,2,41540.1,738.63,14821.48,97163.05
12318,4084,219,2,11772.86,427.01,4161.37,27280.08
12319,4084,19,1,37198.47,3123.29,6133.53,40208.71
12320,4085,3,1,33432.15,3708.33,5350.29,35074.11
12321,4086,165,4,37776.85,5221.24,26259.51,172145.67
12322,4087,186,2,24680.72,2977.23,8349.16,54733.37
12323,4088,20,4,38320.28,14853.58,24916.96,163344.5
12324,4088,29,3,7930.98,2315.55,3865.93,25343.32
12325,4088,217,4,8518.31,663.56,6013.74,39423.42
12326,4088,109,3,25465.9,4811.1,12885.59,84472.19
12327,4088,236,2,18050.29,3445.18,5877.97,38533.37
12328,4089,91,2,33075.34,2029.31,11541.85,75663.22
12329,4089,149,2,16854.36,3152.51,5500.12,36056.33
12330,4089,198,2,112.51,14.81,37.84,248.05
12331,4089,51,1,628.75,37.88,106.36,697.23
12332,4090,193,2,16913.96,1258.17,5862.55,38432.3
12333,4090,155,4,37465.45,7310.59,25659.22,168210.43
12334,4091,83,3,34264.79,5159.55,17574.27,115209.09
12335,4092,158,3,36880.83,12414.7,17681.0,115908.79
12336,4092,73,4,17456.78,5258.56,11622.34,76190.9
12337,4093,151,4,39931.59,5990.6,27672.44,181408.2
12338,4093,150,1,3654.09,273.77,608.46,3988.78
12339,4093,137,2,31709.73,5133.05,10491.55,68777.96
12340,4093,198,2,112.51,10.73,38.57,252.86
12341,4093,234,2,10605.83,1570.52,3535.41,23176.55
12342,4094,176,4,43250.55,10291.12,29287.99,191999.07
12343,4094,190,1,14801.53,1021.99,2480.32,16259.86
12344,4094,148,3,32803.6,3877.03,17016.08,111549.85
12345,4095,22,3,9607.6,356.63,5123.91,33590.08
12346,4095,236,2,18050.29,3980.46,5781.62,37901.74
12347,4095,131,3,41590.84,12314.71,20242.41,132700.22
12348,4096,151,1,39931.59,1560.09,6906.87,45278.37
12349,4096,180,4,4766.01,413.08,3357.17,22008.13
12350,4096,125,4,28195.42,3776.2,19620.99,128626.47
12351,4096,49,2,43844.62,1361.71,15538.96,101866.49
12352,4097,164,3,15908.19,1977.02,8234.56,53982.11
12353,4097,182,2,26624.12,1061.39,9393.63,61580.48
12354,4098,182,4,26624.12,11838.61,17038.42,111696.29
12355,4099,7,3,1179.48,312.67,580.64,3806.41
12356,4099,209,2,10731.59,598.97,3755.56,24619.77
12357,4100,114,2,23667.1,4240.52,7756.86,50850.54
12358,4100,22,2,9607.6,2134.24,3074.57,20155.53
12359,4101,117,1,27023.51,1426.8,4607.41,30204.12
12360,4101,233,3,21896.66,4248.76,11059.42,72500.64
12361,4101,45,1,3684.98,424.99,586.8,3846.79
12362,4101,96,4,17662.28,7324.52,11398.43,74723.03
12363,4101,77,2,19293.34,4313.39,6169.19,40442.48
12364,4102,194,4,5562.52,2017.93,3641.79,23873.94
12365,4103,121,3,18719.38,3377.07,9500.59,62281.66
12366,4103,41,1,23389.54,765.7,4072.29,26696.13
12367,4103,70,4,30937.09,4865.91,21398.84,140281.29
12368,4103,36,1,10167.03,883.42,1671.05,10954.66
12369,4103,119,1,36904.39,3666.34,5982.85,39220.9
12370,4104,157,3,10083.83,1996.24,5085.94,33341.19
12371,4104,230,4,26170.26,4250.62,18077.48,118507.9
12372,4104,163,3,1240.08,16.03,666.76,4370.97
12373,4105,61,1,33657.04,2574.5,5594.86,36677.4
12374,4105,37,4,36875.04,1542.05,26272.46,172230.57
12375,4105,36,1,10167.03,669.36,1709.58,11207.25
12376,4105,216,2,4678.54,1050.86,1495.12,9801.34
12377,4105,135,1,25713.49,1744.72,4314.38,28283.15
12378,4106,203,4,32452.38,12129.93,21182.33,138861.92
12379,4106,226,2,41253.01,3535.98,14214.61,93184.65
12380,4106,64,3,1034.97,127.12,536.0,3513.79
12381,4106,55,1,21783.95,1758.35,3604.61,23630.21
12382,4106,99,4,21866.86,5123.23,14821.96,97166.17
12383,4107,223,1,39924.82,2932.62,6658.6,43650.8
12384,4108,228,3,11203.89,1523.91,5775.8,37863.56
12385,4108,63,2,120.39,14.98,40.64,266.44
12386,4109,232,2,11511.84,91.66,4127.76,27059.78
12387,4109,121,3,18719.38,6588.34,8922.56,58492.36
12388,4109,128,3,48190.05,15750.45,23187.55,152007.25
12389,4109,117,4,27023.51,10776.25,17517.2,114834.99
12390,4109,125,1,28195.42,2153.06,4687.62,30729.98
12391,4110,37,1,36875.04,388.47,6567.58,43054.15
12392,4110,191,3,30208.27,8849.32,14719.59,96495.08
12393,4111,168,2,41017.08,1022.85,14582.04,95593.35
12394,4111,163,3,1240.08,325.78,611.0,4005.46
12395,4111,107,3,19641.45,5759.81,9569.62,62734.16
12396,4111,174,2,40361.15,6243.72,13406.14,87884.72
12397,4111,115,3,7640.14,1868.21,3789.4,24841.61
12398,4112,24,2,4300.49,104.77,1529.32,10025.53
12399,4112,83,1,34264.79,2341.14,5746.26,37669.91
12400,4113,191,4,30208.27,11366.83,19703.92,129170.17
12401,4113,60,1,24754.89,2293.63,4043.03,26504.29
12402,4113,84,1,10857.56,533.98,1858.24,12181.82
12403,4114,79,2,15130.34,2480.3,5000.47,32780.85
12404,4114,218,3,20584.33,2135.52,10731.14,70348.61
12405,4114,93,1,17083.66,1512.67,2802.78,18373.77
12406,4114,108,2,46203.27,4791.73,15770.67,103385.48
12407,4114,50,4,45675.94,7173.7,31595.41,207125.47
12408,4115,47,4,34112.86,2130.6,24177.75,158498.59
12409,4115,163,2,1240.08,172.12,415.45,2723.49
12410,4115,217,2,8518.31,1477.09,2800.72,18360.25
12411,4115,145,3,17725.61,4766.96,8713.78,57123.65
12412,4116,36,3,10167.03,890.12,5329.97,34940.94
12413,4116,116,4,3361.81,636.37,2305.96,15116.83
12414,4117,185,4,189.21,82.71,121.34,795.47
12415,4117,240,3,39567.79,2721.61,20876.72,136858.48
12416,4117,183,4,17183.22,193.68,12337.06,80876.26
12417,4117,77,1,19293.34,337.46,3412.06,22367.94
12418,4117,119,1,36904.39,2435.75,6204.36,40673.0
12419,4118,45,4,3684.98,221.07,2613.39,17132.24
12420,4118,48,1,2802.25,63.05,493.06,3232.26
12421,4118,176,1,43250.55,4183.78,7032.02,46098.79
12422,4118,77,3,19293.34,4387.97,9628.57,63120.62
12423,4119,152,4,37157.0,13276.53,24363.26,159714.73
12424,4120,117,2,27023.51,5273.7,8779.2,57552.52
12425,4120,87,4,21959.44,5338.01,14849.95,97349.7
12426,4120,200,4,28469.05,5595.29,19490.56,127771.47
12427,4120,223,4,39924.82,15860.92,25890.9,169729.26
12428,4120,38,1,28086.65,1724.16,4745.25,31107.74
12429,4121,129,4,3101.06,1308.91,1997.16,13092.49
12430,4121,70,2,30937.09,6884.57,9898.13,64887.74
12431,4121,33,4,39008.3,1535.94,27809.51,182306.77
12432,4121,223,1,39924.82,4669.35,6345.98,41601.45
12433,4122,29,3,7930.98,1924.58,3936.3,25804.66
12434,4122,169,3,10455.18,3219.45,5066.3,33212.39
12435,4122,186,4,24680.72,2190.49,17375.83,113908.22
12436,4122,130,2,12728.22,1555.9,4302.1,28202.64
12437,4122,203,2,32452.38,3061.12,11131.86,72975.5
12438,4123,174,4,40361.15,17068.33,25987.73,170364.0
12439,4123,124,3,10290.63,269.13,5508.5,36111.26
12440,4123,23,1,3383.79,106.7,589.88,3866.97
12441,4123,225,4,36716.34,915.54,26270.97,172220.79
12442,4124,8,4,28733.56,8288.15,19196.3,125842.39
12443,4124,230,1,26170.26,2464.23,4267.09,27973.12
12444,4124,189,1,28066.42,715.64,4923.14,32273.92
12445,4124,170,3,19374.04,3388.13,9852.12,64586.11
12446,4124,43,1,16510.19,1859.94,2637.04,17287.29
12447,4125,96,4,17662.28,8396.17,11205.53,73458.48
12448,4125,54,1,4901.82,142.54,856.67,5615.95
12449,4125,114,2,23667.1,2731.97,8028.4,52630.63
12450,4125,210,1,33886.56,1207.36,5882.26,38561.46
12451,4126,4,2,35689.14,1821.4,12520.24,82077.12
12452,4126,141,4,29486.44,10779.62,19289.91,126456.05
12453,4127,22,2,9607.6,2023.19,3094.56,20286.57
12454,4128,97,3,11972.84,3825.98,5776.66,37869.2
12455,4128,10,4,31794.64,4085.86,22156.69,145249.39
12456,4129,128,3,48190.05,12298.07,23808.97,156081.05
12457,4129,85,2,8728.6,1023.78,2958.02,19391.44
12458,4130,22,2,9607.6,587.81,3352.93,21980.32
12459,4131,63,1,120.39,14.13,19.13,125.39
12460,4131,122,1,24991.82,1801.36,4174.28,27364.74
12461,4132,136,1,34274.09,1923.83,5823.05,38173.31
12462,4133,27,3,12821.1,1109.22,6723.73,44077.81
12463,4133,110,3,6566.95,743.87,3412.26,22369.24
12464,4133,149,3,16854.36,984.41,8924.16,58502.83
12465,4133,227,4,19776.73,1267.56,14011.08,91850.44
12466,4133,71,3,21062.02,4849.36,10500.61,68837.31
12467,4134,170,1,19374.04,656.43,3369.17,22086.78
12468,4134,9,2,9902.75,2367.08,3138.92,20577.34
12469,4135,98,1,20903.98,951.99,3591.36,23543.35
12470,4135,137,1,31709.73,459.21,5625.09,36875.61
12471,4135,106,1,12366.02,596.57,2118.5,13887.95
12472,4135,171,3,32844.1,6220.44,16616.13,108927.99
12473,4135,83,4,34264.79,5819.8,23623.08,154862.44
12474,4136,174,1,40361.15,2014.83,6902.34,45248.66
12475,4136,15,1,37893.41,1616.52,6529.84,42806.73
12476,4136,173,4,15522.12,3576.69,10532.12,69043.91
12477,4136,176,2,43250.55,6638.54,14375.26,94237.82
12478,4136,193,2,16913.96,3911.73,5384.91,35301.1
12479,4137,185,2,189.21,22.43,64.08,420.07
12480,4137,156,2,36965.82,6907.0,12064.44,79089.08
12481,4138,170,1,19374.04,1340.21,3246.09,21279.92
12482,4138,135,4,25713.49,2443.03,18073.97,118484.9
12483,4138,116,1,3361.81,277.6,555.16,3639.37
12484,4138,44,1,43728.99,2267.14,7463.13,48924.98
12485,4139,121,1,18719.38,45.81,3361.24,22034.81
12486,4139,228,2,11203.89,888.25,3873.52,25393.05
12487,4139,171,4,32844.1,13816.38,21160.8,138720.82
12488,4140,170,1,19374.04,1742.8,3173.62,20804.86
12489,4140,94,4,35740.44,16172.6,22822.05,149611.21
12490,4140,4,1,35689.14,3886.72,5724.44,37526.86
12491,4141,170,2,19374.04,3004.95,6433.76,42176.89
12492,4141,68,3,3827.59,839.38,1915.81,12559.2
12493,4141,226,2,41253.01,1724.0,14540.76,95322.78
12494,4142,169,1,10455.18,273.56,1832.69,12014.31
12495,4142,163,1,1240.08,35.55,216.82,1421.35
12496,4142,234,2,10605.83,2499.48,3368.19,22080.37
12497,4142,52,4,30086.26,10600.08,19754.09,129499.05
12498,4142,64,1,1034.97,110.64,166.38,1090.71
12499,4143,163,1,1240.08,124.96,200.72,1315.84
12500,4143,185,4,189.21,82.59,121.36,795.61
12501,4143,132,1,15074.48,1460.21,2450.57,16064.84
12502,4143,27,4,12821.1,2579.85,8766.82,57471.37
12503,4143,31,4,44553.38,10275.56,30228.83,198166.79
12504,4144,90,4,18461.71,4540.16,12475.2,81781.88
12505,4144,174,2,40361.15,4413.1,13735.66,90044.86
12506,4145,55,1,21783.95,1102.05,3722.74,24404.64
12507,4145,124,3,10290.63,222.86,5516.83,36165.86
12508,4145,181,2,30664.66,7044.21,9771.32,64056.43
12509,4145,84,3,10857.56,381.17,5794.47,37985.98
12510,4146,161,2,41588.13,3505.3,14340.77,94011.73
12511,4146,61,2,33657.04,103.61,12097.88,79308.35
12512,4146,106,3,12366.02,2947.59,6147.08,40297.55
12513,4146,208,2,7922.32,1534.3,2575.86,16886.2
12514,4147,156,4,36965.82,462.26,26532.18,173933.2
12515,4147,34,2,9115.19,1321.89,3043.53,19952.02
12516,4147,225,1,36716.34,71.62,6596.05,43240.77
12517,4147,116,4,3361.81,532.99,2324.57,15238.82
12518,4147,35,1,13199.49,5.84,2374.86,15568.51
12519,4148,120,3,26697.64,6070.76,13323.99,87346.15
12520,4148,219,3,11772.86,3803.94,5672.64,37187.28
12521,4148,215,3,34726.43,7580.48,17387.79,113986.6
12522,4148,143,1,23230.7,2114.84,3800.85,24916.71
12523,4149,75,1,8532.47,217.08,1496.77,9812.16
12524,4149,77,3,19293.34,5114.9,9497.72,62262.84
12525,4149,45,2,3684.98,113.02,1306.25,8563.19
12526,4149,185,2,189.21,39.89,60.94,399.47
12527,4149,43,2,16510.19,3031.99,5397.91,35386.3
12528,4150,153,1,6055.61,422.44,1013.97,6647.14
12529,4150,51,4,628.75,193.86,417.81,2738.95
12530,4151,84,4,10857.56,3095.71,7260.22,47594.75
12531,4151,92,1,39462.15,2421.91,6667.24,43707.48
12532,4152,135,3,25713.49,2792.53,13382.63,87730.57
12533,4152,123,4,9421.34,3850.15,6090.34,39925.55
12534,4153,9,4,9902.75,1815.55,6803.18,44598.63
12535,4154,125,1,28195.42,783.33,4934.18,32346.27
12536,4154,198,1,112.51,3.7,19.59,128.4
12537,4154,67,1,41997.34,1164.15,7349.97,48183.16
12538,4154,141,4,29486.44,5129.64,20306.9,133123.02
12539,4155,151,4,39931.59,13395.29,26339.59,172670.66
12540,4155,136,3,34274.09,1995.86,18148.75,118975.16
12541,4156,138,3,5484.92,23.49,2957.63,19388.9
