movement_id,store_id,product_id,movement_type,quantity,reference_type,reference_id,created_at
6763,5,234,SALE,-1,SALE,2965,2026-09-13 10:56:00
6764,2,44,SALE,-1,SALE,1299,2026-07-18 10:15:00
6765,3,240,SALE,-4,SALE,1871,2026-05-27 19:20:00
6766,4,156,SALE,-4,SALE,3828,2026-05-03 18:46:00
6767,3,202,SALE,-1,SALE,3105,2026-08-20 15:23:00
6768,2,46,SALE,-4,SALE,927,2026-04-27 18:39:00
6769,2,18,SALE,-1,SALE,3044,2026-05-17 12:56:00
6770,5,223,SALE,-1,SALE,4818,2026-07-13 14:57:00
6771,1,127,SALE,-3,SALE,1710,2026-09-21 10:59:00
6772,3,98,SALE,-3,SALE,8,2026-09-20 17:31:00
6773,4,172,SALE,-1,SALE,477,2026-08-13 16:11:00
6774,5,141,SALE,-1,SALE,589,2026-04-07 19:45:00
6775,4,172,SALE,-2,SALE,1468,2026-07-29 18:11:00
6776,1,63,SALE,-1,SALE,1375,2026-06-03 17:41:00
6777,5,25,SALE,-3,SALE,1197,2026-07-17 16:22:00
6778,4,69,SALE,-3,SALE,745,2026-05-21 17:53:00
6779,3,21,SALE,-2,SALE,583,2026-06-15 09:01:00
6780,1,144,SALE,-1,SALE,3778,2026-07-31 12:58:00
6781,1,45,SALE,-4,SALE,1596,2026-04-07 16:05:00
6782,1,224,SALE,-3,SALE,1187,2026-07-25 18:28:00
6783,1,46,SALE,-4,SALE,4478,2026-08-26 19:01:00
6784,1,17,SALE,-3,SALE,4732,2026-08-29 17:41:00
6785,2,87,SALE,-1,SALE,1430,2026-07-20 17:30:00
6786,5,115,SALE,-4,SALE,4464,2026-08-03 20:35:00
6787,3,9,SALE,-2,SALE,2051,2026-06-02 15:48:00
6788,2,229,SALE,-2,SALE,1912,2026-08-06 10:09:00
6789,3,46,SALE,-3,SALE,1718,2026-09-14 16:58:00
6790,3,227,SALE,-3,SALE,445,2026-06-20 15:14:00
6791,5,104,SALE,-4,SALE,1434,2026-08-03 14:59:00
6792,4,143,SALE,-3,SALE,1976,2026-06-30 16:36:00
6793,3,58,SALE,-2,SALE,524,2026-05-28 20:14:00
6794,2,102,SALE,-4,SALE,4694,2026-07-16 10:29:00
6795,4,66,SALE,-1,SALE,1284,2026-08-30 17:51:00
6796,4,147,SALE,-4,SALE,4565,2026-07-05 09:41:00
6797,5,131,SALE,-1,SALE,4894,2026-08-04 15:25:00
6798,3,118,SALE,-1,SALE,1981,2026-05-31 14:45:00
6799,3,73,SALE,-1,SALE,3587,2026-07-31 13:50:00
6800,4,175,SALE,-1,SALE,4162,2026-09-28 17:18:00
6801,5,15,SALE,-1,SALE,149,2026-04-11 20:31:00
6802,5,123,SALE,-3,SALE,597,2026-04-17 13:45:00
6803,3,58,SALE,-4,SALE,4062,2026-08-31 12:35:00
6804,2,176,SALE,-4,SALE,4528,2026-04-01 18:24:00
6805,3,50,SALE,-2,SALE,4937,2026-06-02 13:40:00
6806,3,104,SALE,-4,SALE,3074,2026-06-19 11:39:00
6807,5,87,SALE,-4,SALE,116,2026-08-23 20:58:00
6808,5,151,SALE,-4,SALE,2994,2026-08-23 18:40:00
6809,4,202,SALE,-2,SALE,3013,2026-09-26 17:50:00
6810,5,107,SALE,-2,SALE,1408,2026-05-23 15:42:00
6811,1,158,SALE,-3,SALE,4092,2026-07-21 09:27:00
6812,4,19,SALE,-2,SALE,2988,2026-05-11 17:29:00
6813,4,175,SALE,-4,SALE,4788,2026-04-20 09:55:00
6814,2,57,SALE,-1,SALE,1709,2026-08-04 20:06:00
6815,4,118,SALE,-4,SALE,2095,2026-08-29 18:02:00
6816,2,47,SALE,-3,SALE,2495,2026-06-18 10:40:00
6817,4,120,SALE,-4,SALE,1285,2026-06-01 09:51:00
6818,1,74,SALE,-4,SALE,4780,2026-07-16 20:06:00
6819,4,104,SALE,-1,SALE,3417,2026-04-19 15:03:00
6820,3,26,SALE,-1,SALE,1070,2026-05-24 20:49:00
6821,5,32,SALE,-1,SALE,3849,2026-06-26 09:59:00
6822,5,39,SALE,-2,SALE,4466,2026-06-16 14:57:00
6823,3,81,SALE,-3,SALE,4686,2026-09-23 10:03:00
6824,1,140,SALE,-4,SALE,380,2026-09-16 12:10:00
6825,3,12,SALE,-3,SALE,4763,2026-05-19 19:06:00
6826,3,232,SALE,-4,SALE,2552,2026-09-05 11:21:00
6827,2,65,SALE,-3,SALE,988,2026-07-13 13:48:00
6828,1,140,SALE,-1,SALE,3679,2026-04-04 13:21:00
6829,1,194,SALE,-1,SALE,235,2026-08-05 15:48:00
6830,2,204,SALE,-2,SALE,4844,2026-08-28 16:56:00
6831,2,4,SALE,-1,SALE,2964,2026-06-12 09:43:00
6832,1,141,SALE,-2,SALE,2618,2026-04-13 19:38:00
6833,2,148,SALE,-2,SALE,2653,2026-09-20 19:25:00
6834,5,37,SALE,-4,SALE,2904,2026-08-16 10:58:00
6835,3,102,SALE,-4,SALE,730,2026-05-31 16:13:00
6836,2,55,SALE,-4,SALE,4965,2026-04-04 14:33:00
6837,3,226,SALE,-4,SALE,1198,2026-06-17 15:58:00
6838,5,237,SALE,-4,SALE,1780,2026-06-14 14:22:00
6839,2,69,SALE,-4,SALE,1215,2026-07-16 15:19:00
6840,2,159,SALE,-3,SALE,3583,2026-05-01 12:49:00
6841,2,174,SALE,-2,SALE,1516,2026-07-30 20:30:00
6842,3,28,SALE,-2,SALE,1588,2026-07-10 10:49:00
6843,2,217,SALE,-2,SALE,343,2026-05-17 10:04:00
6844,3,31,SALE,-1,SALE,3563,2026-05-26 15:51:00
6845,4,57,SALE,-2,SALE,681,2026-09-22 17:28:00
6846,3,162,SALE,-2,SALE,4515,2026-04-08 14:46:00
6847,5,205,SALE,-1,SALE,491,2026-08-10 14:01:00
6848,2,230,SALE,-2,SALE,2537,2026-06-20 17:16:00
6849,2,27,SALE,-4,SALE,1715,2026-08-11 10:25:00
6850,4,1,SALE,-3,SALE,985,2026-09-25 19:55:00
6851,1,80,SALE,-1,SALE,1537,2026-05-27 19:30:00
6852,1,206,SALE,-3,SALE,3666,2026-08-14 11:42:00
6853,5,183,SALE,-1,SALE,2930,2026-09-10 09:30:00
6854,1,140,SALE,-3,SALE,3839,2026-05-25 17:39:00
6855,1,145,SALE,-2,SALE,784,2026-05-31 17:49:00
6856,2,165,SALE,-2,SALE,2357,2026-08-05 16:45:00
6857,5,153,SALE,-1,SALE,4618,2026-04-20 17:33:00
6858,1,186,SALE,-1,SALE,3527,2026-04-03 09:33:00
6859,5,207,SALE,-4,SALE,2591,2026-09-12 18:23:00
6860,4,167,SALE,-4,SALE,4688,2026-09-06 17:59:00
6861,5,112,SALE,-3,SALE,4234,2026-08-06 17:21:00
6862,5,201,SALE,-3,SALE,720,2026-09-21 11:27:00
6863,3,8,SALE,-1,SALE,2221,2026-09-18 19:36:00
6864,5,26,SALE,-1,SALE,2884,2026-07-01 16:44:00
6865,4,72,SALE,-2,SALE,2819,2026-04-19 16:19:00
6866,4,210,SALE,-4,SALE,3522,2026-04-21 16:25:00
6867,1,195,SALE,-4,SALE,2855,2026-04-29 13:40:00
6868,5,201,SALE,-3,SALE,2293,2026-06-15 09:28:00
6869,4,210,SALE,-2,SALE,2316,2026-09-14 17:31:00
6870,2,217,SALE,-4,SALE,4955,2026-04-05 15:41:00
6871,2,142,SALE,-3,SALE,3398,2026-06-09 11:54:00
6872,4,176,SALE,-2,SALE,2555,2026-07-27 15:15:00
6873,3,112,SALE,-3,SALE,4645,2026-08-21 13:44:00
6874,5,28,SALE,-2,SALE,4453,2026-08-27 17:22:00
6875,3,181,SALE,-4,SALE,1789,2026-09-04 12:50:00
6876,3,127,SALE,-2,SALE,3264,2026-05-07 18:11:00
6877,2,108,SALE,-1,SALE,4906,2026-04-12 20:07:00
6878,3,93,SALE,-4,SALE,775,2026-04-16 10:01:00
6879,4,190,SALE,-4,SALE,172,2026-06-05 18:05:00
6880,4,17,SALE,-2,SALE,2709,2026-05-25 17:48:00
6881,2,234,SALE,-2,SALE,3211,2026-07-19 16:35:00
6882,2,11,SALE,-1,SALE,3060,2026-06-03 15:26:00
6883,2,11,SALE,-1,SALE,3381,2026-08-14 18:39:00
6884,3,227,SALE,-2,SALE,1145,2026-05-25 15:21:00
6885,4,166,SALE,-1,SALE,1093,2026-04-21 18:01:00
6886,2,112,SALE,-3,SALE,4293,2026-04-29 11:13:00
6887,5,147,SALE,-1,SALE,2067,2026-05-19 10:50:00
6888,4,53,SALE,-2,SALE,943,2026-05-29 11:54:00
6889,5,15,SALE,-1,SALE,3322,2026-09-19 19:12:00
6890,2,196,SALE,-3,SALE,4965,2026-04-04 14:33:00
6891,3,63,SALE,-2,SALE,4062,2026-08-31 12:35:00
6892,5,8,SALE,-4,SALE,732,2026-04-30 17:11:00
6893,3,235,SALE,-1,SALE,3401,2026-08-23 17:36:00
6894,1,2,SALE,-3,SALE,4442,2026-05-12 13:03:00
6895,2,61,SALE,-1,SALE,4911,2026-08-14 20:53:00
6896,2,96,SALE,-4,SALE,2601,2026-06-14 17:49:00
6897,1,240,SALE,-2,SALE,3865,2026-05-17 18:02:00
6898,5,66,SALE,-3,SALE,2337,2026-06-09 17:15:00
6899,2,24,SALE,-4,SALE,921,2026-04-18 18:51:00
6900,4,148,SALE,-2,SALE,3871,2026-07-28 12:10:00
6901,4,71,SALE,-4,SALE,2510,2026-07-10 15:42:00
6902,3,198,SALE,-2,SALE,619,2026-09-16 12:49:00
6903,1,19,SALE,-1,SALE,4084,2026-05-20 15:07:00
6904,1,198,SALE,-1,SALE,3784,2026-07-16 11:40:00
6905,1,96,SALE,-4,SALE,626,2026-09-05 15:53:00
6906,4,75,SALE,-2,SALE,3828,2026-05-03 18:46:00
6907,2,145,SALE,-2,SALE,4895,2026-08-03 17:26:00
6908,2,153,SALE,-2,SALE,1607,2026-08-19 18:23:00
6909,1,73,SALE,-4,SALE,4092,2026-07-21 09:27:00
6910,2,143,SALE,-2,SALE,2372,2026-07-08 18:13:00
6911,3,8,SALE,-1,SALE,4940,2026-08-04 14:01:00
6912,5,17,SALE,-1,SALE,4163,2026-09-11 09:01:00
6913,4,163,SALE,-3,SALE,2425,2026-04-05 12:36:00
6914,5,115,SALE,-2,SALE,3730,2026-05-13 12:14:00
6915,3,91,SALE,-2,SALE,3172,2026-05-10 15:52:00
6916,1,197,SALE,-3,SALE,4548,2026-08-01 12:40:00
6917,1,219,SALE,-3,SALE,2929,2026-07-05 09:58:00
6918,4,99,SALE,-4,SALE,606,2026-04-08 13:44:00
6919,1,24,SALE,-1,SALE,1707,2026-06-15 14:54:00
6920,1,209,SALE,-2,SALE,4099,2026-08-23 15:41:00
6921,1,169,SALE,-3,SALE,2952,2026-05-03 17:48:00
6922,2,11,SALE,-2,SALE,4574,2026-04-14 09:13:00
6923,1,35,SALE,-1,SALE,156,2026-09-12 11:40:00
6924,3,184,SALE,-1,SALE,835,2026-04-23 16:33:00
6925,3,12,SALE,-2,SALE,4495,2026-06-17 20:33:00
6926,1,143,SALE,-2,SALE,4202,2026-06-26 18:20:00
6927,2,222,SALE,-2,SALE,3223,2026-07-17 11:51:00
6928,4,82,SALE,-3,SALE,4397,2026-05-05 19:19:00
6929,1,165,SALE,-1,SALE,3712,2026-09-20 10:55:00
6930,2,176,SALE,-2,SALE,1737,2026-08-19 11:07:00
6931,4,182,SALE,-1,SALE,4540,2026-07-29 17:32:00
6932,2,100,SALE,-2,SALE,1665,2026-07-23 20:55:00
6933,3,65,SALE,-2,SALE,618,2026-08-04 14:34:00
6934,2,182,SALE,-4,SALE,3021,2026-04-26 14:54:00
6935,1,208,SALE,-1,SALE,105,2026-08-08 09:27:00
6936,2,222,SALE,-1,SALE,2479,2026-09-12 12:26:00
6937,1,99,SALE,-4,SALE,2874,2026-07-21 15:40:00
6938,1,89,SALE,-4,SALE,3348,2026-09-12 13:00:00
6939,3,8,SALE,-2,SALE,2539,2026-08-13 09:42:00
6940,1,107,SALE,-1,SALE,3234,2026-08-03 13:56:00
6941,4,115,SALE,-2,SALE,4575,2026-04-20 16:15:00
6942,2,12,SALE,-4,SALE,1957,2026-06-04 15:26:00
6943,5,185,SALE,-4,SALE,4319,2026-04-03 10:11:00
6944,2,170,SALE,-3,SALE,2132,2026-04-05 11:47:00
6945,2,209,SALE,-2,SALE,305,2026-08-05 11:29:00
6946,4,134,SALE,-1,SALE,2816,2026-04-29 10:08:00
6947,5,79,SALE,-1,SALE,3127,2026-07-31 12:14:00
6948,3,232,SALE,-3,SALE,775,2026-04-16 10:01:00
6949,2,173,SALE,-1,SALE,173,2026-04-21 20:38:00
6950,4,23,SALE,-2,SALE,969,2026-06-14 13:55:00
6951,1,237,SALE,-4,SALE,3899,2026-06-11 09:20:00
6952,1,80,SALE,-1,SALE,4322,2026-04-03 20:43:00
6953,1,56,SALE,-3,SALE,4331,2026-08-13 13:55:00
6954,3,176,SALE,-1,SALE,3155,2026-05-22 17:53:00
6955,5,227,SALE,-2,SALE,2391,2026-06-05 11:31:00
6956,4,207,SALE,-4,SALE,845,2026-09-01 19:01:00
6957,4,41,SALE,-2,SALE,3411,2026-05-30 10:19:00
6958,4,232,SALE,-3,SALE,2282,2026-06-18 13:34:00
6959,5,127,SALE,-2,SALE,3837,2026-06-19 13:32:00
6960,5,194,SALE,-1,SALE,1119,2026-04-26 17:27:00
6961,2,168,SALE,-1,SALE,1236,2026-04-23 16:09:00
6962,3,75,SALE,-4,SALE,2864,2026-05-21 09:00:00
6963,3,65,SALE,-3,SALE,897,2026-06-20 20:17:00
6964,1,68,SALE,-3,SALE,3939,2026-05-10 10:49:00
6965,2,63,SALE,-2,SALE,489,2026-06-16 18:12:00
6966,5,67,SALE,-3,SALE,157,2026-06-21 16:30:00
6967,5,17,SALE,-3,SALE,3645,2026-09-16 20:45:00
6968,3,188,SALE,-3,SALE,3776,2026-08-26 10:57:00
6969,4,12,SALE,-1,SALE,1291,2026-06-24 09:47:00
6970,4,53,SALE,-4,SALE,2872,2026-04-21 16:31:00
6971,5,99,SALE,-3,SALE,4448,2026-07-12 20:31:00
6972,1,103,SALE,-3,SALE,3231,2026-04-21 15:12:00
6973,5,178,SALE,-4,SALE,253,2026-05-19 15:10:00
6974,3,143,SALE,-2,SALE,164,2026-05-13 14:47:00
6975,2,148,SALE,-1,SALE,3257,2026-08-13 20:12:00
6976,4,144,SALE,-3,SALE,2505,2026-09-22 10:35:00
6977,2,24,SALE,-4,SALE,3751,2026-09-27 16:20:00
6978,1,186,SALE,-2,SALE,2691,2026-05-03 20:23:00
6979,4,110,SALE,-3,SALE,931,2026-09-07 20:57:00
6980,5,19,SALE,-4,SALE,1533,2026-05-18 19:25:00
6981,4,190,SALE,-2,SALE,429,2026-08-05 13:26:00
6982,3,58,SALE,-3,SALE,4013,2026-05-08 10:56:00
6983,1,102,SALE,-2,SALE,941,2026-05-21 20:10:00
6984,3,106,SALE,-1,SALE,608,2026-09-28 16:13:00
6985,1,6,SALE,-4,SALE,4028,2026-09-26 19:58:00
6986,4,117,SALE,-1,SALE,106,2026-09-28 16:54:00
6987,1,47,SALE,-1,SALE,3462,2026-04-22 19:14:00
6988,1,18,SALE,-1,SALE,3896,2026-07-20 18:28:00
6989,3,187,SALE,-2,SALE,3025,2026-07-09 11:19:00
6990,2,238,SALE,-1,SALE,270,2026-07-19 19:53:00
6991,2,115,SALE,-3,SALE,2506,2026-04-26 17:51:00
6992,1,73,SALE,-1,SALE,1758,2026-05-08 09:45:00
6993,5,54,SALE,-1,SALE,179,2026-07-16 16:19:00
6994,4,108,SALE,-3,SALE,1371,2026-07-10 16:53:00
6995,3,135,SALE,-4,SALE,1383,2026-06-14 20:16:00
6996,5,36,SALE,-4,SALE,2684,2026-06-03 19:20:00
6997,4,117,SALE,-4,SALE,1619,2026-08-07 17:41:00
6998,1,198,SALE,-3,SALE,4636,2026-09-17 12:25:00
6999,1,28,SALE,-4,SALE,4836,2026-06-11 13:07:00
7000,1,24,SALE,-1,SALE,3670,2026-04-26 20:17:00
7001,1,12,SALE,-4,SALE,3270,2026-06-30 14:51:00
7002,5,131,SALE,-2,SALE,3521,2026-05-21 15:51:00
7003,3,235,SALE,-2,SALE,4033,2026-08-28 11:26:00
7004,3,4,SALE,-4,SALE,1746,2026-05-11 10:16:00
7005,1,33,SALE,-3,SALE,1798,2026-08-04 09:02:00
7006,1,89,SALE,-2,SALE,4564,2026-07-02 18:29:00
7007,4,77,SALE,-1,SALE,3977,2026-08-20 18:52:00
7008,5,152,SALE,-3,SALE,2017,2026-06-07 17:49:00
7009,1,40,SALE,-2,SALE,136,2026-09-21 09:11:00
7010,1,2,SALE,-1,SALE,1841,2026-05-14 15:20:00
7011,3,116,SALE,-2,SALE,3993,2026-08-31 12:33:00
7012,1,59,SALE,-3,SALE,4836,2026-06-11 13:07:00
7013,2,85,SALE,-1,SALE,2478,2026-05-21 13:54:00
7014,2,31,SALE,-4,SALE,3078,2026-04-25 17:43:00
7015,5,198,SALE,-4,SALE,1306,2026-04-08 10:58:00
7016,2,118,SALE,-4,SALE,4838,2026-09-25 14:49:00
7017,1,14,SALE,-3,SALE,1187,2026-07-25 18:28:00
7018,5,58,SALE,-1,SALE,1724,2026-05-08 18:17:00
7019,3,196,SALE,-3,SALE,1121,2026-07-17 10:48:00
7020,1,155,SALE,-2,SALE,317,2026-05-10 09:56:00
7021,1,155,SALE,-1,SALE,2192,2026-09-08 17:18:00
7022,4,142,SALE,-2,SALE,558,2026-09-06 15:10:00
7023,1,50,SALE,-1,SALE,3559,2026-08-07 10:48:00
7024,4,166,SALE,-4,SALE,472,2026-07-16 13:56:00
7025,4,110,SALE,-3,SALE,2772,2026-07-16 13:49:00
7026,4,212,SALE,-2,SALE,2018,2026-07-20 13:49:00
7027,3,238,SALE,-4,SALE,361,2026-09-17 17:28:00
7028,3,100,SALE,-3,SALE,4262,2026-07-03 11:58:00
7029,3,202,SALE,-2,SALE,2002,2026-06-15 09:32:00
7030,4,236,SALE,-2,SALE,2507,2026-08-27 09:40:00
7031,2,226,SALE,-3,SALE,4533,2026-04-27 11:15:00
7032,3,131,SALE,-3,SALE,2442,2026-07-21 18:07:00
7033,1,132,SALE,-1,SALE,3010,2026-08-14 13:49:00
7034,4,193,SALE,-4,SALE,3028,2026-07-29 09:38:00
7035,4,175,SALE,-2,SALE,1788,2026-06-01 16:38:00
7036,2,191,SALE,-4,SALE,3823,2026-07-17 13:22:00
7037,2,130,SALE,-2,SALE,4415,2026-04-23 13:04:00
7038,2,169,SALE,-3,SALE,734,2026-09-20 11:05:00
7039,3,52,SALE,-3,SALE,3359,2026-08-01 13:43:00
7040,2,207,SALE,-4,SALE,1829,2026-08-16 15:56:00
7041,2,140,SALE,-3,SALE,1634,2026-04-19 20:10:00
7042,5,55,SALE,-1,SALE,4106,2026-07-01 19:40:00
7043,3,16,SALE,-1,SALE,2267,2026-05-05 14:28:00
7044,2,96,SALE,-3,SALE,620,2026-09-10 14:11:00
7045,1,233,SALE,-4,SALE,869,2026-08-21 14:53:00
7046,3,41,SALE,-1,SALE,3993,2026-08-31 12:33:00
7047,4,83,SALE,-2,SALE,357,2026-08-14 12:36:00
7048,5,125,SALE,-2,SALE,135,2026-09-12 15:22:00
7049,3,172,SALE,-1,SALE,2179,2026-04-24 20:56:00
7050,5,215,SALE,-1,SALE,4941,2026-06-18 14:02:00
7051,2,78,SALE,-1,SALE,3545,2026-06-05 11:52:00
7052,3,93,SALE,-1,SALE,897,2026-06-20 20:17:00
7053,3,108,SALE,-1,SALE,4445,2026-04-25 11:09:00
7054,5,58,SALE,-4,SALE,1868,2026-08-09 10:41:00
7055,5,104,SALE,-4,SALE,3556,2026-06-09 18:29:00
7056,1,101,SALE,-3,SALE,3670,2026-04-26 20:17:00
7057,5,141,SALE,-1,SALE,1513,2026-09-12 13:22:00
7058,3,114,SALE,-1,SALE,2101,2026-04-16 20:46:00
7059,3,37,SALE,-4,SALE,2765,2026-06-18 17:54:00
7060,1,133,SALE,-3,SALE,1858,2026-09-21 11:13:00
7061,1,231,SALE,-1,SALE,540,2026-04-23 13:57:00
7062,1,71,SALE,-3,SALE,1184,2026-09-02 19:56:00
7063,2,219,SALE,-4,SALE,645,2026-05-11 18:20:00
7064,4,6,SALE,-4,SALE,986,2026-08-04 10:29:00
7065,5,106,SALE,-4,SALE,1523,2026-08-08 09:21:00
7066,5,136,SALE,-1,SALE,1633,2026-06-13 15:55:00
7067,1,28,SALE,-4,SALE,403,2026-04-12 18:15:00
7068,2,224,SALE,-4,SALE,4292,2026-09-17 13:00:00
7069,3,150,SALE,-1,SALE,3858,2026-08-09 10:25:00
7070,3,120,SALE,-4,SALE,2109,2026-06-25 15:03:00
7071,1,146,SALE,-1,SALE,2652,2026-09-26 19:13:00
7072,3,66,SALE,-3,SALE,3719,2026-08-21 12:23:00
7073,1,81,SALE,-2,SALE,2785,2026-08-17 13:50:00
7074,4,139,SALE,-4,SALE,1420,2026-06-11 11:08:00
7075,4,59,SALE,-1,SALE,3511,2026-05-11 15:50:00
7076,1,217,SALE,-3,SALE,2607,2026-07-21 11:55:00
7077,2,192,SALE,-4,SALE,4252,2026-08-13 19:21:00
7078,4,84,SALE,-2,SALE,641,2026-08-21 17:56:00
7079,3,12,SALE,-1,SALE,2970,2026-04-26 11:22:00
7080,2,141,SALE,-2,SALE,4259,2026-04-24 16:59:00
7081,1,86,SALE,-4,SALE,3908,2026-09-24 17:13:00
7082,4,29,SALE,-4,SALE,3205,2026-06-15 16:15:00
7083,2,64,SALE,-1,SALE,1554,2026-06-05 13:19:00
7084,1,173,SALE,-4,SALE,4551,2026-09-09 12:35:00
7085,1,172,SALE,-1,SALE,2458,2026-04-23 15:30:00
7086,3,39,SALE,-3,SALE,3820,2026-05-12 11:32:00
7087,5,233,SALE,-3,SALE,2287,2026-09-26 15:43:00
7088,4,193,SALE,-3,SALE,593,2026-06-23 16:25:00
7089,3,108,SALE,-2,SALE,1465,2026-06-14 19:47:00
7090,5,202,SALE,-1,SALE,2668,2026-07-04 18:19:00
7091,2,91,SALE,-1,SALE,1957,2026-06-04 15:26:00
7092,1,39,SALE,-2,SALE,1683,2026-06-25 10:27:00
7093,3,115,SALE,-3,SALE,3919,2026-06-05 20:09:00
7094,1,27,SALE,-2,SALE,3027,2026-09-01 15:35:00
7095,5,63,SALE,-2,SALE,479,2026-04-15 16:36:00
7096,5,222,SALE,-2,SALE,281,2026-08-04 10:33:00
7097,2,106,SALE,-2,SALE,4166,2026-05-07 20:04:00
7098,1,1,SALE,-2,SALE,2788,2026-08-17 20:30:00
7099,2,159,SALE,-4,SALE,2094,2026-04-08 10:05:00
7100,5,49,SALE,-1,SALE,3667,2026-09-16 16:03:00
7101,3,58,SALE,-3,SALE,1016,2026-07-19 15:48:00
7102,1,97,SALE,-2,SALE,928,2026-06-14 11:09:00
7103,5,81,SALE,-2,SALE,226,2026-07-28 14:50:00
7104,5,78,SALE,-3,SALE,2596,2026-04-13 20:20:00
7105,2,68,SALE,-1,SALE,2218,2026-04-29 14:43:00
7106,5,70,SALE,-1,SALE,722,2026-08-29 13:54:00
7107,4,57,SALE,-3,SALE,4349,2026-06-03 20:43:00
7108,4,228,SALE,-4,SALE,1136,2026-04-12 11:46:00
7109,2,9,SALE,-4,SALE,4627,2026-07-21 10:42:00
7110,1,112,SALE,-2,SALE,2111,2026-09-20 09:52:00
7111,2,122,SALE,-1,SALE,1254,2026-07-13 15:38:00
7112,5,3,SALE,-1,SALE,3067,2026-05-13 20:32:00
7113,5,45,SALE,-4,SALE,967,2026-04-10 17:30:00
7114,5,238,SALE,-2,SALE,1810,2026-07-13 13:14:00
7115,1,213,SALE,-3,SALE,3586,2026-09-03 20:22:00
7116,1,16,SALE,-1,SALE,847,2026-07-22 14:50:00
7117,2,68,SALE,-4,SALE,2776,2026-08-27 19:46:00
7118,5,172,SALE,-4,SALE,1527,2026-06-07 10:38:00
7119,5,103,SALE,-1,SALE,144,2026-06-07 09:19:00
7120,5,133,SALE,-2,SALE,4658,2026-05-12 15:05:00
7121,4,21,SALE,-1,SALE,1534,2026-04-23 19:53:00
7122,1,212,SALE,-4,SALE,731,2026-04-24 16:57:00
7123,5,231,SALE,-2,SALE,722,2026-08-29 13:54:00
7124,3,50,SALE,-3,SALE,4771,2026-05-21 18:01:00
7125,3,139,SALE,-4,SALE,4743,2026-09-14 17:33:00
7126,1,30,SALE,-3,SALE,1773,2026-06-15 17:35:00
7127,5,122,SALE,-4,SALE,1734,2026-04-18 20:33:00
7128,4,55,SALE,-3,SALE,1793,2026-07-18 13:40:00
7129,5,171,SALE,-4,SALE,4065,2026-08-30 13:21:00
7130,5,111,SALE,-2,SALE,1618,2026-07-31 11:05:00
7131,3,38,SALE,-3,SALE,266,2026-09-22 16:09:00
7132,2,26,SALE,-4,SALE,1957,2026-06-04 15:26:00
7133,4,125,SALE,-4,SALE,431,2026-07-18 16:10:00
7134,3,60,SALE,-4,SALE,4709,2026-08-04 12:33:00
7135,5,235,SALE,-2,SALE,4691,2026-08-09 11:17:00
7136,1,162,SALE,-4,SALE,2174,2026-04-01 17:31:00
7137,1,161,SALE,-2,SALE,3457,2026-09-21 18:22:00
7138,4,51,SALE,-2,SALE,3433,2026-08-27 20:34:00
7139,1,141,SALE,-1,SALE,3677,2026-05-21 09:25:00
7140,2,213,SALE,-1,SALE,4049,2026-05-10 09:39:00
7141,2,199,SALE,-3,SALE,3751,2026-09-27 16:20:00
7142,5,57,SALE,-2,SALE,3996,2026-05-21 10:35:00
7143,3,143,SALE,-4,SALE,2576,2026-07-01 15:15:00
7144,4,15,SALE,-1,SALE,3444,2026-04-30 13:17:00
7145,1,99,SALE,-1,SALE,4189,2026-09-07 12:39:00
7146,5,120,SALE,-3,SALE,4382,2026-04-25 13:22:00
7147,2,233,SALE,-1,SALE,3217,2026-04-05 14:15:00
7148,5,174,SALE,-2,SALE,3834,2026-08-10 13:36:00
7149,1,85,SALE,-3,SALE,1493,2026-06-08 11:58:00
7150,1,138,SALE,-2,SALE,3016,2026-06-28 18:51:00
7151,4,90,SALE,-2,SALE,22,2026-09-26 16:12:00
7152,4,142,SALE,-4,SALE,637,2026-06-15 14:52:00
7153,3,153,SALE,-3,SALE,4605,2026-04-21 15:42:00
7154,3,101,SALE,-1,SALE,1453,2026-07-11 17:09:00
7155,4,202,SALE,-3,SALE,1313,2026-08-10 12:42:00
7156,2,109,SALE,-1,SALE,3295,2026-06-17 19:38:00
7157,3,182,SALE,-4,SALE,4383,2026-06-15 12:09:00
7158,2,63,SALE,-4,SALE,3053,2026-09-17 14:51:00
7159,2,138,SALE,-3,SALE,1829,2026-08-16 15:56:00
7160,3,152,SALE,-4,SALE,4119,2026-08-12 11:24:00
7161,4,214,SALE,-3,SALE,1759,2026-09-10 16:12:00
7162,5,190,SALE,-2,SALE,1424,2026-09-01 20:09:00
7163,1,239,SALE,-2,SALE,3104,2026-05-11 19:01:00
7164,3,156,SALE,-2,SALE,4633,2026-06-27 19:29:00
7165,5,27,SALE,-2,SALE,215,2026-08-27 18:21:00
7166,1,164,SALE,-3,SALE,3710,2026-06-22 16:19:00
7167,1,223,SALE,-1,SALE,4487,2026-09-05 17:53:00
7168,4,221,SALE,-3,SALE,3098,2026-06-16 14:05:00
7169,2,71,SALE,-4,SALE,1779,2026-06-12 14:07:00
7170,5,93,SALE,-3,SALE,2347,2026-08-23 15:57:00
7171,4,213,SALE,-3,SALE,2990,2026-05-18 09:08:00
7172,3,42,SALE,-3,SALE,1972,2026-06-22 14:00:00
7173,5,153,SALE,-1,SALE,1555,2026-04-22 14:20:00
7174,2,39,SALE,-4,SALE,1217,2026-05-22 20:48:00
7175,2,232,SALE,-4,SALE,4377,2026-08-16 16:20:00
