sale_id,store_id,customer_id,user_id,invoice_number,sale_date,subtotal,discount,tax,total_amount,status
4316,3,362,17,INV-004316,2026-09-09 09:47:00,349246.79,20235.45,59222.04,388233.38,COMPLETED
4317,2,64,10,INV-004317,2026-09-05 11:35:00,135021.0,6745.3,23089.63,151365.33,COMPLETED
4318,2,55,9,INV-004318,2026-07-16 13:53:00,332466.52,25795.99,55200.69,361871.22,COMPLETED
4319,5,522,38,INV-004319,2026-04-03 10:11:00,45139.32,4226.26,7364.35,48277.41,COMPLETED
4320,5,861,34,INV-004320,2026-08-17 10:57:00,342827.24,22263.16,57701.54,378265.62,COMPLETED
4321,4,571,25,INV-004321,2026-07-10 15:01:00,196187.12,7817.99,33906.44,222275.57,COMPLETED
4322,1,681,5,INV-004322,2026-04-03 20:43:00,22861.99,1024.06,3930.83,25768.76,COMPLETED
4323,2,489,14,INV-004323,2026-08-01 18:13:00,207450.01,7400.82,36008.86,236058.05,COMPLETED
4324,1,815,1,INV-004324,2026-05-09 11:24:00,179243.91,8826.03,30675.22,201093.1,COMPLETED
4325,2,773,9,INV-004325,2026-07-14 11:46:00,165967.09,8638.09,28319.22,185648.22,COMPLETED
4326,5,544,34,INV-004326,2026-06-02 13:56:00,36644.22,3870.75,5899.22,38672.69,COMPLETED
4327,2,283,14,INV-004327,2026-06-18 09:08:00,214065.72,19407.88,35038.4,229696.24,COMPLETED
4328,3,928,18,INV-004328,2026-09-08 17:23:00,121012.27,8557.88,20241.79,132696.18,CANCELLED
4329,1,401,6,INV-004329,2026-08-28 09:50:00,190989.99,5740.47,33344.91,218594.43,COMPLETED
4330,4,371,30,INV-004330,2026-06-01 12:22:00,182465.16,19718.45,29294.4,192041.11,COMPLETED
4331,1,590,6,INV-004331,2026-08-13 13:55:00,124021.21,7709.87,20936.03,137247.37,COMPLETED
4332,4,258,30,INV-004332,2026-06-19 17:23:00,179114.12,11820.82,30112.8,197406.1,COMPLETED
4333,1,541,1,INV-004333,2026-05-23 15:03:00,432138.36,10128.86,75961.7,497971.2,COMPLETED
4334,3,944,18,INV-004334,2026-05-27 20:34:00,164734.05,3511.21,29020.1,190242.94,COMPLETED
4335,1,353,1,INV-004335,2026-04-09 19:19:00,146814.89,8750.92,24851.51,162915.48,COMPLETED
4336,4,931,26,INV-004336,2026-06-24 14:06:00,424687.0,30089.11,71027.62,465625.51,COMPLETED
4337,5,366,37,INV-004337,2026-08-29 16:08:00,48771.65,970.32,8604.24,56405.57,COMPLETED
4338,5,691,37,INV-004338,2026-08-28 15:30:00,271489.47,14105.01,46329.19,303713.65,COMPLETED
4339,4,741,29,INV-004339,2026-05-30 10:43:00,217889.16,16688.53,36216.11,237416.74,COMPLETED
4340,5,550,33,INV-004340,2026-07-31 19:37:00,100017.28,5700.96,16976.94,111293.26,COMPLETED
4341,3,222,17,INV-004341,2026-04-20 14:33:00,228271.52,16367.4,38142.75,250046.87,COMPLETED
4342,3,253,21,INV-004342,2026-09-05 12:17:00,25642.2,2922.47,4089.55,26809.28,COMPLETED
4343,4,663,26,INV-004343,2026-08-18 14:03:00,191966.34,13248.9,32169.13,210886.57,COMPLETED
4344,4,13,29,INV-004344,2026-05-02 20:26:00,102794.37,6035.48,17416.6,114175.49,COMPLETED
4345,4,938,25,INV-004345,2026-05-04 12:30:00,121338.92,9496.58,20131.62,131973.96,COMPLETED
4346,2,356,14,INV-004346,2026-05-25 18:54:00,414167.9,32669.83,68669.66,450167.73,COMPLETED
4347,3,674,17,INV-004347,2026-09-15 15:00:00,23230.7,710.04,4053.72,26574.38,COMPLETED
4348,5,884,34,INV-004348,2026-06-27 20:48:00,25243.55,1262.63,4316.57,28297.49,COMPLETED
4349,4,26,30,INV-004349,2026-06-03 20:43:00,247076.42,11729.96,42362.36,277708.82,COMPLETED
4350,2,145,9,INV-004350,2026-08-16 10:15:00,148024.08,3743.29,25970.54,170251.33,COMPLETED
4351,4,790,29,INV-004351,2026-05-19 16:19:00,82506.02,7178.99,13558.87,88885.9,COMPLETED
4352,4,273,30,INV-004352,2026-06-27 19:48:00,277175.14,13483.89,47464.44,311155.69,COMPLETED
4353,2,357,14,INV-004353,2026-06-21 11:09:00,6572.16,639.11,1067.95,7001.0,COMPLETED
4354,1,977,2,INV-004354,2026-06-30 10:22:00,153170.32,6402.14,26418.28,173186.46,COMPLETED
4355,5,704,37,INV-004355,2026-04-10 16:04:00,9803.64,986.94,1587.01,10403.71,COMPLETED
4356,4,370,26,INV-004356,2026-06-14 16:25:00,140322.18,7910.17,23834.16,156246.17,COMPLETED
4357,3,957,22,INV-004357,2026-08-03 12:29:00,56262.44,733.12,9995.28,65524.6,COMPLETED
4358,1,847,6,INV-004358,2026-06-06 12:08:00,77627.08,1470.83,13708.12,89864.37,COMPLETED
4359,1,954,1,INV-004359,2026-04-28 09:10:00,98727.9,6827.49,16542.08,108442.49,COMPLETED
4360,1,616,2,INV-004360,2026-04-10 15:43:00,13447.24,1348.76,2177.73,14276.21,COMPLETED
4361,5,49,38,INV-004361,2026-05-19 13:20:00,121083.45,7923.0,20368.88,133529.33,COMPLETED
4362,1,257,2,INV-004362,2026-06-04 15:42:00,282270.08,11684.84,48705.34,319290.58,COMPLETED
4363,2,173,10,INV-004363,2026-04-24 12:45:00,33605.92,2214.28,5650.5,37042.14,COMPLETED
4364,4,989,30,INV-004364,2026-05-15 12:21:00,215924.96,11217.91,36847.27,241554.32,COMPLETED
4365,2,948,9,INV-004365,2026-08-15 19:45:00,158973.42,9515.91,26902.35,176359.86,COMPLETED
4366,1,567,6,INV-004366,2026-09-12 17:03:00,85120.0,4674.82,14480.13,94925.31,COMPLETED
4367,4,267,29,INV-004367,2026-04-11 15:23:00,7600.74,179.98,1335.74,8756.5,COMPLETED
4368,1,782,5,INV-004368,2026-04-09 16:29:00,14035.62,1442.15,2266.82,14860.29,COMPLETED
4369,3,339,18,INV-004369,2026-04-22 12:28:00,25456.44,2167.55,4192.0,27480.89,COMPLETED
4370,5,807,34,INV-004370,2026-05-10 18:06:00,11705.83,619.84,1995.48,13081.47,COMPLETED
4371,5,625,37,INV-004371,2026-09-08 18:05:00,339160.78,24684.72,56605.7,371081.76,COMPLETED
4372,4,433,29,INV-004372,2026-04-22 20:25:00,8728.6,69.86,1558.57,10217.31,COMPLETED
4373,2,36,13,INV-004373,2026-09-07 09:41:00,170004.75,6577.86,29416.85,192843.74,COMPLETED
4374,1,405,2,INV-004374,2026-05-19 16:19:00,323876.38,10127.57,56474.78,370223.59,COMPLETED
4375,5,762,34,INV-004375,2026-09-23 14:36:00,257717.4,16484.02,43422.01,284655.39,COMPLETED
4376,5,371,34,INV-004376,2026-08-02 14:07:00,9547.03,289.41,1666.37,10923.99,COMPLETED
4377,2,183,13,INV-004377,2026-08-16 16:20:00,179039.4,8840.55,30635.79,200834.64,COMPLETED
4378,1,284,5,INV-004378,2026-04-10 18:32:00,134885.85,2971.01,23744.67,155659.51,COMPLETED
4379,3,788,18,INV-004379,2026-08-25 12:07:00,83079.16,8048.32,13505.55,88536.39,COMPLETED
4380,5,254,37,INV-004380,2026-07-23 18:09:00,339720.85,21016.62,57366.76,376070.99,COMPLETED
4381,5,336,34,INV-004381,2026-04-13 17:18:00,57991.56,4116.67,9697.48,63572.37,COMPLETED
4382,5,602,34,INV-004382,2026-04-25 13:22:00,182921.23,18778.47,29545.69,193688.45,COMPLETED
4383,3,670,21,INV-004383,2026-06-15 12:09:00,160005.93,10503.51,26910.44,176412.86,COMPLETED
4384,5,749,37,INV-004384,2026-04-14 20:34:00,63956.68,1233.02,11290.26,74013.92,COMPLETED
4385,5,382,34,INV-004385,2026-04-26 20:02:00,278085.29,24216.99,45696.29,299564.59,COMPLETED
4386,3,911,17,INV-004386,2026-09-05 13:26:00,71001.3,3129.23,12216.97,80089.04,COMPLETED
4387,1,533,1,INV-004387,2026-08-03 10:45:00,62086.09,4004.54,10454.68,68536.23,COMPLETED
4388,2,783,10,INV-004388,2026-07-09 10:34:00,142961.76,10183.85,23900.02,156677.93,COMPLETED
4389,2,479,10,INV-004389,2026-08-14 20:32:00,126273.73,4588.64,21903.31,143588.4,COMPLETED
4390,2,709,10,INV-004390,2026-09-25 14:40:00,25642.2,700.36,4489.53,29431.37,COMPLETED
4391,1,723,1,INV-004391,2026-05-12 13:39:00,95783.41,4072.82,16507.91,108218.5,COMPLETED
4392,3,106,17,INV-004392,2026-04-12 17:34:00,14298.03,1588.61,2287.7,14997.12,COMPLETED
4393,2,406,13,INV-004393,2026-04-25 20:17:00,1179.48,42.64,204.63,1341.47,COMPLETED
4394,4,827,26,INV-004394,2026-04-23 16:47:00,121757.92,5123.16,20994.27,137629.03,COMPLETED
4395,5,409,38,INV-004395,2026-05-29 18:07:00,313164.0,8723.49,54799.3,359239.81,COMPLETED
4396,4,776,26,INV-004396,2026-06-26 13:07:00,402318.13,26991.59,67558.79,442885.33,COMPLETED
4397,4,862,26,INV-004397,2026-05-05 19:19:00,33462.1,426.23,5946.46,38982.33,COMPLETED
4398,5,393,33,INV-004398,2026-05-07 15:47:00,165409.06,6136.63,28669.04,187941.47,CANCELLED
4399,2,381,10,INV-004399,2026-07-14 18:02:00,26163.53,2524.96,4254.94,27893.51,COMPLETED
4400,5,227,33,INV-004400,2026-08-08 18:55:00,19308.58,1499.18,3205.69,21015.09,COMPLETED
4401,2,858,10,INV-004401,2026-07-17 14:41:00,73455.52,567.02,13119.93,86008.43,COMPLETED
4402,5,325,34,INV-004402,2026-08-13 13:55:00,27914.9,1388.56,4774.74,31301.08,COMPLETED
4403,2,769,13,INV-004403,2026-07-14 12:30:00,312046.35,10812.75,54222.04,355455.64,COMPLETED
4404,4,570,29,INV-004404,2026-06-05 20:54:00,88547.22,1751.9,15623.16,102418.48,COMPLETED
4405,5,450,34,INV-004405,2026-05-08 15:50:00,35918.52,2060.85,6094.38,39952.05,COMPLETED
4406,2,840,10,INV-004406,2026-06-18 10:52:00,284111.37,21671.98,47239.08,309678.47,COMPLETED
4407,1,485,5,INV-004407,2026-04-18 16:27:00,64494.96,3603.76,10960.41,71851.61,CANCELLED
4408,2,498,13,INV-004408,2026-07-19 14:21:00,105341.66,6352.63,17818.02,116807.05,COMPLETED
4409,2,555,9,INV-004409,2026-08-26 12:06:00,175532.97,12043.27,29428.15,192917.85,COMPLETED
4410,5,436,33,INV-004410,2026-08-06 10:38:00,9714.51,202.18,1712.22,11224.55,COMPLETED
4411,4,683,29,INV-004411,2026-07-15 15:42:00,189979.11,11691.87,32091.71,210378.95,COMPLETED
4412,5,281,34,INV-004412,2026-07-30 13:42:00,373282.67,12641.93,64915.34,425556.08,COMPLETED
4413,5,245,37,INV-004413,2026-07-06 12:53:00,175661.26,13377.16,29211.14,191495.24,COMPLETED
4414,1,568,5,INV-004414,2026-07-10 18:59:00,120971.33,334.42,21714.64,142351.55,COMPLETED
4415,2,784,9,INV-004415,2026-04-23 13:04:00,25456.44,2782.39,4081.33,26755.38,COMPLETED
4416,1,541,6,INV-004416,2026-05-13 20:46:00,99967.28,10769.45,16055.61,105253.44,COMPLETED
4417,1,900,5,INV-004417,2026-08-06 13:57:00,29512.46,2412.69,4877.96,31977.73,COMPLETED
4418,2,963,14,INV-004418,2026-04-02 20:25:00,81572.8,6962.97,13429.77,88039.6,COMPLETED
4419,1,597,1,INV-004419,2026-04-14 13:10:00,213676.25,6557.63,37281.35,244399.97,COMPLETED
4420,3,721,17,INV-004420,2026-08-01 18:43:00,244813.59,12914.64,41741.81,273640.76,COMPLETED
4421,2,484,9,INV-004421,2026-07-15 13:43:00,67218.7,1326.49,11860.6,77752.81,COMPLETED
4422,4,128,25,INV-004422,2026-06-27 16:53:00,175285.33,13654.87,29093.48,190723.94,COMPLETED
4423,1,656,6,INV-004423,2026-09-13 18:44:00,147120.51,7286.21,25170.17,165004.47,CANCELLED
4424,4,900,25,INV-004424,2026-06-06 19:07:00,68827.7,3998.62,11669.24,76498.32,COMPLETED
4425,2,469,10,INV-004425,2026-06-25 18:05:00,31816.38,2012.86,5364.63,35168.15,COMPLETED
4426,1,626,2,INV-004426,2026-06-26 14:28:00,17201.96,59.11,3085.71,20228.56,COMPLETED
4427,5,969,37,INV-004427,2026-05-14 14:44:00,55543.04,4097.37,9260.22,60705.89,COMPLETED
4428,4,639,29,INV-004428,2026-08-28 18:57:00,143153.76,3492.77,25138.97,164799.96,COMPLETED
4429,1,817,5,INV-004429,2026-06-18 18:49:00,347741.52,28364.86,57487.79,376864.45,COMPLETED
4430,3,35,17,INV-004430,2026-05-16 15:14:00,373047.51,19724.27,63598.17,416921.41,COMPLETED
4431,2,31,13,INV-004431,2026-08-23 10:28:00,57535.38,6235.5,9233.98,60533.86,COMPLETED
4432,2,439,10,INV-004432,2026-08-06 17:09:00,255913.16,6287.76,44932.56,294557.96,COMPLETED
4433,5,209,34,INV-004433,2026-09-08 17:24:00,173158.96,15219.35,28429.13,186368.74,COMPLETED
4434,3,916,21,INV-004434,2026-09-13 18:34:00,87093.33,8813.33,14090.4,92370.4,COMPLETED
4435,5,962,38,INV-004435,2026-08-18 17:01:00,189636.95,7734.48,32742.45,214644.92,COMPLETED
4436,1,670,1,INV-004436,2026-04-10 09:48:00,31897.47,1428.07,5484.5,35953.9,COMPLETED
4437,2,228,14,INV-004437,2026-05-03 13:39:00,145952.84,14299.81,23697.55,155350.58,COMPLETED
4438,5,738,37,INV-004438,2026-09-12 20:23:00,74773.85,5391.14,12488.89,81871.6,COMPLETED
4439,1,215,1,INV-004439,2026-08-10 17:31:00,70493.2,3885.31,11989.42,78597.31,COMPLETED
4440,5,800,37,INV-004440,2026-06-04 17:31:00,83704.18,2919.59,14541.22,95325.81,COMPLETED
4441,2,858,13,INV-004441,2026-08-09 19:23:00,211659.04,19111.44,34658.56,227206.16,COMPLETED
4442,1,18,5,INV-004442,2026-05-12 13:03:00,390012.25,26165.31,65492.45,429339.39,COMPLETED
4443,5,352,34,INV-004443,2026-09-26 19:46:00,76676.68,6302.37,12667.38,83041.69,COMPLETED
4444,2,33,14,INV-004444,2026-04-15 11:04:00,40394.87,1016.1,7088.18,46466.95,COMPLETED
4445,3,337,21,INV-004445,2026-04-25 11:09:00,387662.71,31275.83,64149.63,420536.51,COMPLETED
4446,2,935,9,INV-004446,2026-07-26 09:31:00,209706.71,7092.5,36470.56,239084.77,CANCELLED
4447,1,276,5,INV-004447,2026-05-03 12:04:00,82034.16,3712.43,14097.91,92419.64,COMPLETED
4448,5,405,37,INV-004448,2026-07-12 20:31:00,123281.46,2691.47,21706.2,142296.19,COMPLETED
4449,3,650,18,INV-004449,2026-06-21 19:00:00,339946.47,26010.57,56508.47,370444.37,COMPLETED
4450,2,308,13,INV-004450,2026-09-15 11:09:00,346308.97,26251.02,57610.43,377668.38,COMPLETED
4451,2,777,10,INV-004451,2026-06-28 11:02:00,118062.96,5590.6,20245.02,132717.38,COMPLETED
4452,5,857,38,INV-004452,2026-07-20 12:02:00,188839.14,7145.11,32704.93,214398.96,CANCELLED
4453,5,564,33,INV-004453,2026-08-27 17:22:00,241082.86,12021.56,41231.04,270292.34,COMPLETED
4454,5,916,34,INV-004454,2026-06-04 15:27:00,121035.5,8034.33,20340.21,133341.38,COMPLETED
4455,1,773,1,INV-004455,2026-05-02 10:23:00,126005.67,11023.07,20696.86,135679.46,COMPLETED
4456,5,854,34,INV-004456,2026-08-11 10:56:00,107932.77,7184.39,18134.71,118883.09,COMPLETED
4457,5,442,37,INV-004457,2026-04-23 14:39:00,1179.48,42.41,204.67,1341.74,COMPLETED
4458,1,680,6,INV-004458,2026-05-22 20:00:00,131567.9,12848.29,21369.53,140089.14,COMPLETED
4459,1,732,6,INV-004459,2026-04-27 16:14:00,101827.88,8062.24,16877.81,110643.45,COMPLETED
4460,1,996,6,INV-004460,2026-05-16 14:36:00,68088.03,1952.45,11904.4,78039.98,COMPLETED
4461,2,590,13,INV-004461,2026-06-29 15:06:00,148486.68,3972.09,26012.62,170527.21,COMPLETED
4462,1,407,2,INV-004462,2026-06-10 20:25:00,98892.63,8258.46,16314.15,106948.32,COMPLETED
4463,3,937,21,INV-004463,2026-05-21 14:19:00,298037.62,22351.91,49623.43,325309.14,COMPLETED
4464,5,585,34,INV-004464,2026-08-03 20:35:00,82532.8,6587.67,13670.13,89615.26,COMPLETED
4465,2,728,10,INV-004465,2026-05-21 10:09:00,159975.46,13150.89,26428.42,173252.99,COMPLETED
4466,5,329,38,INV-004466,2026-06-16 14:57:00,256512.31,6502.41,45001.78,295011.68,COMPLETED
4467,5,12,33,INV-004467,2026-07-09 09:25:00,289991.78,25776.06,47558.83,311774.55,COMPLETED
4468,2,534,10,INV-004468,2026-06-22 11:35:00,66905.07,3468.89,11418.5,74854.68,COMPLETED
4469,1,337,6,INV-004469,2026-06-01 15:14:00,195139.63,14458.44,32522.62,213203.81,COMPLETED
4470,4,601,25,INV-004470,2026-06-26 16:06:00,189176.27,2849.61,33538.79,219865.45,COMPLETED
4471,3,673,18,INV-004471,2026-08-18 16:20:00,215576.25,21687.96,34899.9,228788.19,COMPLETED
4472,2,548,9,INV-004472,2026-05-24 20:26:00,47091.44,3971.18,7761.65,50881.91,COMPLETED
4473,3,239,22,INV-004473,2026-04-23 10:54:00,74314.0,522.63,13282.45,87073.82,COMPLETED
4474,1,194,1,INV-004474,2026-06-03 15:11:00,322653.15,15543.6,55279.72,362389.27,COMPLETED
4475,4,630,30,INV-004475,2026-08-13 09:50:00,116221.82,8617.61,19368.76,126972.97,COMPLETED
4476,4,590,26,INV-004476,2026-04-06 18:04:00,160206.11,5830.98,27787.52,182162.65,COMPLETED
4477,4,684,29,INV-004477,2026-07-06 16:13:00,150404.45,8853.38,25479.2,167030.27,COMPLETED
4478,1,270,2,INV-004478,2026-08-26 19:01:00,209513.89,10098.1,35894.84,235310.63,COMPLETED
4479,5,112,33,INV-004479,2026-06-09 20:30:00,71258.62,1886.22,12487.04,81859.44,COMPLETED
4480,1,673,1,INV-004480,2026-04-27 14:50:00,110713.17,8798.75,18344.6,120259.02,COMPLETED
4481,2,418,9,INV-004481,2026-08-16 15:30:00,99830.28,3239.99,17386.25,113976.54,COMPLETED
4482,5,661,34,INV-004482,2026-04-16 11:54:00,316938.02,26043.07,52361.1,343256.05,COMPLETED
4483,4,449,29,INV-004483,2026-09-07 17:42:00,223689.56,12289.48,38052.01,249452.09,COMPLETED
4484,1,709,5,INV-004484,2026-05-05 16:50:00,208348.7,8323.72,36004.5,236029.48,COMPLETED
4485,5,922,38,INV-004485,2026-05-30 11:52:00,62306.82,4771.49,10356.36,67891.69,COMPLETED
4486,3,891,18,INV-004486,2026-06-03 18:37:00,98050.7,8489.49,16121.02,105682.23,COMPLETED
4487,1,123,6,INV-004487,2026-09-05 17:53:00,287108.55,17357.57,48555.17,318306.15,COMPLETED
4488,3,500,22,INV-004488,2026-09-21 11:16:00,41774.71,3497.42,6889.91,45167.2,COMPLETED
4489,4,781,25,INV-004489,2026-07-27 19:04:00,41995.34,4155.33,6811.2,44651.21,COMPLETED
4490,4,270,25,INV-004490,2026-05-27 15:17:00,121857.16,11737.86,19821.48,129940.78,COMPLETED
4491,5,572,34,INV-004491,2026-04-29 15:02:00,66400.6,1227.24,11731.2,76904.56,COMPLETED
4492,2,35,10,INV-004492,2026-04-19 12:36:00,61930.51,3263.45,10560.07,69227.13,COMPLETED
4493,1,949,6,INV-004493,2026-05-15 15:15:00,114806.18,11539.62,18587.99,121854.55,COMPLETED
4494,2,556,10,INV-004494,2026-09-25 14:10:00,110625.12,111.06,19892.53,130406.59,COMPLETED
4495,3,495,17,INV-004495,2026-06-17 20:33:00,113019.0,6869.25,19106.95,125256.7,COMPLETED
4496,3,48,21,INV-004496,2026-09-20 17:11:00,69452.86,6448.71,11340.75,74344.9,COMPLETED
4497,5,840,34,INV-004497,2026-09-22 18:31:00,141734.45,6899.39,24270.31,159105.37,COMPLETED
4498,4,54,29,INV-004498,2026-04-20 20:11:00,58607.63,2098.99,10171.55,66680.19,COMPLETED
4499,2,531,13,INV-004499,2026-06-01 17:56:00,114259.27,13083.64,18211.62,119387.25,COMPLETED
4500,4,270,26,INV-004500,2026-09-19 17:47:00,276532.21,23586.84,45530.16,298475.53,COMPLETED
4501,1,612,1,INV-004501,2026-09-19 16:13:00,95714.22,6855.1,15994.65,104853.77,COMPLETED
4502,2,150,13,INV-004502,2026-09-15 09:22:00,76978.38,3327.09,13257.23,86908.52,COMPLETED
4503,1,719,6,INV-004503,2026-07-08 12:42:00,247365.19,19688.77,40981.74,268658.16,COMPLETED
4504,3,30,22,INV-004504,2026-05-11 16:12:00,225.02,14.03,37.98,248.97,COMPLETED
4505,1,224,1,INV-004505,2026-08-29 09:53:00,7930.98,532.13,1331.79,8730.64,COMPLETED
4506,5,116,34,INV-004506,2026-04-01 12:54:00,199840.32,12342.6,33749.58,221247.3,COMPLETED
4507,3,609,18,INV-004507,2026-06-30 19:57:00,166259.52,13819.54,27439.2,179879.18,COMPLETED
4508,1,563,5,INV-004508,2026-09-17 12:08:00,386629.71,28164.11,64523.81,422989.41,COMPLETED
4509,4,614,26,INV-004509,2026-06-05 17:17:00,28972.51,327.32,5156.13,33801.32,COMPLETED
4510,1,987,1,INV-004510,2026-04-18 15:41:00,149861.8,13080.0,24620.72,161402.52,COMPLETED
4511,1,737,5,INV-004511,2026-06-02 09:10:00,87624.35,7948.8,14341.6,94017.15,COMPLETED
4512,3,291,22,INV-004512,2026-04-20 14:07:00,230172.38,19136.22,37986.51,249022.67,COMPLETED
4513,2,594,14,INV-004513,2026-09-15 20:40:00,128954.87,7752.22,21816.47,143019.12,COMPLETED
4514,5,398,34,INV-004514,2026-04-30 20:12:00,205852.48,15567.46,34251.3,224536.32,COMPLETED
4515,3,743,21,INV-004515,2026-04-08 14:46:00,146710.92,5044.19,25500.01,167166.74,COMPLETED
4516,2,567,14,INV-004516,2026-07-17 10:53:00,69692.1,2484.96,12097.29,79304.43,COMPLETED
4517,4,616,30,INV-004517,2026-08-09 18:33:00,403486.93,23466.79,68403.63,448423.77,COMPLETED
4518,5,709,38,INV-004518,2026-05-12 14:10:00,141451.53,11793.19,23338.49,152996.83,COMPLETED
4519,2,218,9,INV-004519,2026-07-01 11:04:00,194531.3,19938.13,31426.77,206019.94,COMPLETED
4520,4,81,26,INV-004520,2026-08-29 16:49:00,115636.66,8107.53,19355.24,126884.37,COMPLETED
4521,5,756,38,INV-004521,2026-07-10 09:52:00,807.42,94.09,128.4,841.73,COMPLETED
4522,4,552,25,INV-004522,2026-04-30 09:31:00,219215.94,4362.99,38673.53,253526.48,COMPLETED
4523,1,882,1,INV-004523,2026-09-10 17:58:00,64414.12,115.3,11573.79,75872.61,COMPLETED
4524,4,63,25,INV-004524,2026-06-21 16:34:00,310436.34,11860.12,53743.72,352319.94,COMPLETED
4525,4,940,30,INV-004525,2026-04-03 15:13:00,97688.81,7342.31,16262.37,106608.87,COMPLETED
4526,1,586,6,INV-004526,2026-09-10 14:20:00,82396.93,3240.31,14248.19,93404.81,COMPLETED
4527,2,16,10,INV-004527,2026-04-07 12:00:00,45391.02,4226.95,7409.53,48573.6,COMPLETED
4528,2,321,10,INV-004528,2026-04-01 18:24:00,338411.5,19611.57,57383.99,376183.92,COMPLETED
4529,2,894,9,INV-004529,2026-08-31 10:30:00,41807.96,4368.07,6739.18,44179.07,COMPLETED
4530,5,130,37,INV-004530,2026-07-15 20:00:00,111055.76,9268.1,18321.78,120109.44,COMPLETED
4531,3,361,18,INV-004531,2026-09-03 13:44:00,13763.19,172.4,2446.34,16037.13,COMPLETED
4532,1,701,2,INV-004532,2026-06-06 19:17:00,76884.62,3032.35,13293.41,87145.68,COMPLETED
4533,2,463,9,INV-004533,2026-04-27 11:15:00,135160.14,1159.14,24120.18,158121.18,COMPLETED
4534,4,587,30,INV-004534,2026-04-28 13:35:00,36444.51,1715.32,6251.25,40980.44,COMPLETED
4535,5,21,34,INV-004535,2026-04-07 20:40:00,301990.54,17224.33,51257.92,336024.13,COMPLETED
4536,3,841,18,INV-004536,2026-04-06 20:16:00,115687.54,4807.3,19958.44,130838.68,COMPLETED
4537,4,660,25,INV-004537,2026-04-23 10:09:00,289628.02,23962.37,47819.81,313485.46,COMPLETED
4538,4,486,26,INV-004538,2026-07-11 19:38:00,99226.02,4256.09,17094.59,112064.52,COMPLETED
4539,5,111,34,INV-004539,2026-04-04 12:54:00,114062.11,3290.42,19938.91,130710.6,COMPLETED
4540,4,149,25,INV-004540,2026-07-29 17:32:00,300489.35,9956.36,52295.94,342828.93,COMPLETED
4541,1,178,5,INV-004541,2026-04-06 12:02:00,282996.46,13700.95,48473.19,317768.7,COMPLETED
4542,2,820,14,INV-004542,2026-04-15 13:52:00,264947.93,13419.8,45275.06,296803.19,COMPLETED
4543,4,365,26,INV-004543,2026-08-22 20:55:00,250919.26,18607.6,41816.1,274127.76,COMPLETED
4544,1,232,5,INV-004544,2026-04-12 13:17:00,139018.23,5014.57,24120.66,158124.32,COMPLETED
4545,5,636,37,INV-004545,2026-04-13 16:00:00,29833.64,3338.52,4769.12,31264.24,COMPLETED
4546,5,223,38,INV-004546,2026-06-23 10:49:00,28469.05,3081.16,4569.82,29957.71,COMPLETED
4547,5,709,38,INV-004547,2026-08-10 12:42:00,457734.69,36931.52,75744.57,496547.74,COMPLETED
4548,1,910,1,INV-004548,2026-08-01 12:40:00,67170.01,2589.79,11624.44,76204.66,COMPLETED
4549,5,33,38,INV-004549,2026-07-25 19:56:00,108094.04,4057.36,18726.6,122763.28,COMPLETED
4550,3,516,22,INV-004550,2026-09-16 15:35:00,179582.24,10694.82,30399.74,199287.16,COMPLETED
4551,1,830,1,INV-004551,2026-09-09 12:35:00,225035.77,10412.21,38632.24,253255.8,COMPLETED
4552,4,998,25,INV-004552,2026-06-06 19:30:00,175617.53,13286.6,29219.57,191550.5,COMPLETED
4553,1,765,5,INV-004553,2026-06-14 14:14:00,19108.3,2023.17,3075.32,20160.45,COMPLETED
4554,1,766,6,INV-004554,2026-07-14 14:07:00,346380.33,14693.47,59703.63,391390.49,COMPLETED
4555,2,162,14,INV-004555,2026-05-02 09:01:00,67021.89,3838.37,11373.03,74556.55,COMPLETED
4556,1,681,5,INV-004556,2026-05-15 10:37:00,512034.06,21478.74,88299.96,578855.28,COMPLETED
4557,3,78,21,INV-004557,2026-06-25 15:34:00,75796.47,4722.82,12793.25,83866.9,COMPLETED
4558,5,880,37,INV-004558,2026-09-09 09:50:00,34366.44,1587.86,5900.14,38678.72,COMPLETED
4559,4,258,30,INV-004559,2026-04-15 17:41:00,198610.11,10287.02,33898.15,222221.24,COMPLETED
4560,3,277,18,INV-004560,2026-05-01 16:24:00,37685.36,1778.8,6463.18,42369.74,COMPLETED
4561,4,949,25,INV-004561,2026-09-01 14:11:00,119794.77,5408.35,20589.56,134975.98,COMPLETED
4562,4,264,30,INV-004562,2026-04-27 14:54:00,38452.97,3318.43,6324.22,41458.76,COMPLETED
4563,2,183,9,INV-004563,2026-08-27 10:19:00,127182.5,13130.8,20529.3,134581.0,COMPLETED
4564,1,344,1,INV-004564,2026-07-02 18:29:00,160111.46,6185.39,27706.69,181632.76,COMPLETED
4565,4,476,25,INV-004565,2026-07-05 09:41:00,106112.32,5824.55,18051.8,118339.57,COMPLETED
4566,5,440,33,INV-004566,2026-08-23 16:59:00,141482.68,8729.5,23895.58,156648.76,COMPLETED
4567,4,202,26,INV-004567,2026-06-26 11:35:00,246072.2,17293.85,41180.1,269958.45,COMPLETED
4568,4,276,25,INV-004568,2026-05-27 10:13:00,174072.92,3894.18,30632.17,200810.91,COMPLETED
4569,1,380,1,INV-004569,2026-07-28 14:16:00,76668.21,5908.24,12736.81,83496.78,COMPLETED
